t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
2.5400000000000000e+02,9.6136510550374654e-48,2.7914960435492279e-50,8.8259023075909979e-03
2.5500000000000000e+02,8.6624002019912283e-48,3.4997219635573105e-50,7.7661572970943891e-03
2.5600000000000000e+02,2.1337959622335184e-49,4.2026864246678253e-51,7.0230363195297541e-03
2.5700000000000000e+02,2.1203386286999761e-47,6.2552603616138959e-50,6.3396690933034076e-03
2.5800000000000000e+02,1.1606279960424132e-46,4.8416766178266062e-49,5.0722752815236753e-03
2.5900000000000000e+02,2.0653061086129448e-46,1.0656028925934604e-48,3.3043959933091518e-03
2.6000000000000000e+02,1.0858156743087770e-46,7.3984813112959830e-49,1.8763068827020891e-03
2.6100000000000000e+02,2.1556573889793803e-47,4.2137369906068205e-50,1.1756549358722759e-03
2.6200000000000000e+02,8.3671632634941765e-46,4.8255108025132548e-48,8.8841173171022450e-04
2.6300000000000000e+02,2.6816632806067592e-45,1.9509947386229309e-47,5.8795091416253284e-04
2.6400000000000000e+02,2.9800339998073667e-45,2.8063715736617729e-47,2.2624174626982034e-04
2.6500000000000000e+02,3.4324813428617861e-46,8.0501440133374271e-48,4.8578225167374005e-05
2.6600000000000000e+02,3.6861624530550643e-45,1.7557607845731158e-47,4.5111349178880040e-05
2.6700000000000000e+02,2.4735205979551783e-44,2.1128957355463563e-46,2.1987832553022925e-04
2.6800000000000000e+02,4.4247388629433350e-44,5.3857273991144966e-46,6.5948344096822882e-04
2.6900000000000000e+02,2.0593261303638453e-44,4.8576409612635395e-46,1.2188314406052704e-03
2.7000000000000000e+02,7.6045498576094783e-45,1.0698484065731090e-47,1.9042271138751431e-03
2.7100000000000000e+02,1.8594353489955969e-43,1.1644632556841831e-45,2.8919885062233652e-03
2.7200000000000000e+02,4.9947796742889224e-43,6.0760790872074459e-45,3.8378572069111675e-03
2.7300000000000000e+02,4.1035351108247685e-43,1.0218595909228777e-44,3.8327339561940081e-03
2.7400000000000000e+02,2.3554971653730173e-46,4.8690444760256487e-45,2.8543459807205073e-03
