t,Re_avg_C_LR,Im_avg_C_LR,Re_avg_C_LT,Im_avg_C_LT,Re_avg_C_LL,Im_avg_C_LL
6.2890000000000000e+03,-1.4980225645198073e-04,-1.2120680932516137e-02,9.9659837670077675e-03,-2.0141576371477319e-02,8.1224636234082277e-03,2.4716568606247501e-02
6.2900000000000000e+03,4.9771766523986672e-04,-1.1977597105565053e-02,1.0680434118289554e-02,-1.1195833840209810e-02,1.1007169642427476e-02,3.3497435902924699e-02
6.2910000000000000e+03,1.1899570367468930e-03,-1.1245412909254453e-02,1.1183094638626401e-02,-1.7039137901355994e-03,7.4719904366506796e-03,4.1835439462334686e-02
6.2920000000000000e+03,1.7982995993207347e-03,-9.9410022357283231e-03,1.1253307794284375e-02,8.0474286854068742e-03,3.0680599430908842e-03,4.6186723102772928e-02
6.2930000000000000e+03,2.2184204387370068e-03,-8.1856404110108548e-03,1.0811862160643719e-02,1.7638573685210889e-02,3.6462856823343539e-03,4.8668866805370935e-02
6.2940000000000000e+03,2.4092561683161941e-03,-6.1655486432422666e-03,9.8898652071203082e-03,2.6635174294909199e-02,8.0348954518726697e-03,5.3658146000064057e-02
6.2950000000000000e+03,2.4066947916817939e-03,-4.0691436421388238e-03,8.5565561259040319e-03,3.4649150929790234e-02,1.0090093902823893e-02,6.1877931474649379e-02
6.2960000000000000e+03,2.3091252496533054e-03,-2.0247143335830478e-03,6.9328095786717284e-03,4.1370614734380709e-02,6.5437536760264261e-03,6.9444781017754725e-02
6.2970000000000000e+03,2.2399182556762788e-03,-6.1179393088234616e-05,5.2375884682478602e-03,4.6636021406143445e-02,5.4041587406013951e-04,7.2480569312426135e-02
6.2980000000000000e+03,2.2951989432411102e-03,1.8916997748098143e-03,3.7210649731448083e-03,5.0495499390113746e-02,-2.6617562203608849e-03,7.1233561088805492e-02
6.2990000000000000e+03,2.4873175256318759e-03,3.9549473672157815e-03,2.4847005564488816e-03,5.3164692581962845e-02,-1.5774108176878565e-03,6.9156169493813688e-02
6.3000000000000000e+03,2.7093301319186698e-03,6.2094798870069483e-03,1.3796667376275635e-03,5.4838433195541714e-02,8.9720578373878458e-04,6.8904605936681879e-02
6.3010000000000000e+03,2.7626514631408868e-03,8.5988275030267954e-03,1.2988224184417137e-04,5.5511265128598268e-02,1.4773590377849296e-03,7.0132579769677600e-02
6.3020000000000000e+03,2.4649930980004332e-03,1.0891703724046865e-02,-1.4244586210522803e-03,5.4972897326665632e-02,-4.7554089043457730e-04,7.0710667576915284e-02
6.3030000000000000e+03,1.7789234077722599e-03,1.2754247424212009e-02,-3.2064020060327348e-03,5.2976886903673449e-02,-3.5110442931221707e-03,6.8996512254100834e-02
6.3040000000000000e+03,8.4952081063167668e-04,1.3901812479856763e-02,-4.9978747433164251e-03,4.9416878422912827e-02,-5.9851091255940306e-03,6.4798282318238268e-02
6.3050000000000000e+03,-9.9623795713772289e-05,1.4220863928075747e-02,-6.6029944450547023e-03,4.4374985842657443e-02,-6.8944562204294284e-03,5.9089641284975805e-02
6.3060000000000000e+03,-9.2537288405332581e-04,1.3766486246362708e-02,-7.9024973933067809e-03,3.8068640630394383e-02,-6.1643345699418260e-03,5.3345969837139844e-02
6.3070000000000000e+03,-1.6313787664585511e-03,1.2653391862029033e-02,-8.8115851681905364e-03,3.0800351917896922e-02,-5.2552584916129939e-03,4.8478274542408120e-02
6.3080000000000000e+03,-2.2949436743248488e-03,1.0952636392255148e-02,-9.2778349469651404e-03,2.2935424103040024e-02,-6.7207259201267199e-03,4.3543342931481772e-02
6.3090000000000000e+03,-2.9575666052403184e-03,8.6780062657604278e-03,-9.3519528446441066e-03,1.4845245588116340e-02,-1.1574258435395326e-02,3.5816699200007553e-02
6.3100000000000000e+03,-3.5995127993709935e-03,5.8358953652203373e-03,-9.2063448287510070e-03,6.8008588276010796e-03,-1.6972604494558102e-02,2.3314262575026220e-02
6.3110000000000000e+03,-4.1906910248813807e-03,2.4583643830014576e-03,-9.0141080227661395e-03,-1.0888349048624392e-03,-1.8042916741602171e-02,7.7023652384477365e-03
6.3120000000000000e+03,-4.7155010699804264e-03,-1.4036965727226897e-03,-8.7947873993772761e-03,-8.8059906248479577e-03,-1.3062300770598920e-02,-6.1257741680905966e-03
6.3130000000000000e+03,-5.1332736554514204e-03,-5.6788261639092253e-03,-8.4074406827655077e-03,-1.6273370649543057e-02,-6.0579576683425750e-03,-1.4315744926696006e-02
6.3140000000000000e+03,-5.3539316119845994e-03,-1.0237830775674969e-02,-7.7060640966786376e-03,-2.3275928670541943e-02,-2.9933833393138006e-03,-1.7804450120081305e-02
6.3150000000000000e+03,-5.2967119819089118e-03,-1.4870914280049947e-02,-6.6786888385237594e-03,-2.9525352440393372e-02,-5.5048675215040336e-03,-2.1173440836565815e-02
6.3160000000000000e+03,-4.9678142562621149e-03,-1.9332796823735527e-02,-5.4244694325486570e-03,-3.4778478082908973e-02,-9.5930628556124692e-03,-2.7799620311928994e-02
6.3170000000000000e+03,-4.4408509784595413e-03,-2.3418704768586401e-02,-4.0328759583699589e-03,-3.8881889786353430e-02,-1.0676027491027482e-02,-3.6871097271850166e-02
6.3180000000000000e+03,-3.7499581665624681e-03,-2.6978306458934058e-02,-2.5346557179884155e-03,-4.1732748101044576e-02,-8.5027102322681319e-03,-4.5314765328081597e-02
6.3190000000000000e+03,-2.8417034972536602e-03,-2.9851053952723111e-02,-9.6919230913769126e-04,-4.3251795015194154e-02,-6.0408588227186394e-03,-5.1535135474630123e-02
6.3200000000000000e+03,-1.6700203450693491e-03,-3.1822761394856403e-02,5.5422568998556531e-04,-4.3423289137221772e-02,-4.6729193284507121e-03,-5.6131246127858310e-02
6.3210000000000000e+03,-3.2050081589641367e-04,-3.2691009667173601e-02,1.9038960107869696e-03,-4.2342831085211106e-02,-2.6642254160313635e-03,-5.9438562920693008e-02
6.3220000000000000e+03,1.0108606884387950e-03,-3.2383696521366301e-02,3.0214441183110891e-03,-4.0193635126148541e-02,1.2469292742992891e-03,-6.0154598444726148e-02
6.3230000000000000e+03,2.1792971508685140e-03,-3.0988971584352529e-02,3.9361921226973564e-03,-3.7168115461253134e-02,4.8056674275711378e-03,-5.7366703120667328e-02
6.3240000000000000e+03,3.1983551208203337e-03,-2.8653042172001451e-02,4.6845973150182289e-03,-3.3423314074397678e-02,4.7119071864044383e-03,-5.2929465888070661e-02
6.3250000000000000e+03,4.1615658713209415e-03,-2.5464484474266157e-02,5.2500420573331312e-03,-2.9106768839602535e-02,1.5573841298772598e-03,-5.0137724875929143e-02
6.3260000000000000e+03,5.0890526676077800e-03,-2.1454140219579160e-02,5.5995883040319931e-03,-2.4392910418223109e-02,9.6974982032062003e-05,-4.9727464007890528e-02
6.3270000000000000e+03,5.9015164897841437e-03,-1.6683443827998384e-02,5.7522157645860262e-03,-1.9465385283440176e-02,3.6130466629424362e-03,-4.8464266650567210e-02
6.3280000000000000e+03,6.5393952181998730e-03,-1.1283990583205844e-02,5.7728501565837741e-03,-1.4467563071227280e-02,9.3103977059071502e-03,-4.2800767982508703e-02
6.3290000000000000e+03,7.0397925474176525e-03,-5.3967064069187602e-03,5.6988847907252071e-03,-9.4930790627721605e-03,1.1014130302421970e-02,-3.3533821777952208e-02
6.3300000000000000e+03,7.4470793485696529e-03,8.8385406068394647e-04,5.5034895921588136e-03,-4.6316952686476908e-03,6.3870031212794809e-03,-2.5629015913456336e-02
6.3310000000000000e+03,7.6794565390892501e-03,7.4527122401112054e-03,5.1444620443378943e-03,-8.5365401970629790e-06,-4.2848431858910281e-06,-2.3002740554672600e-02
6.3320000000000000e+03,7.5550398136590606e-03,1.4081194191268704e-02,4.6246626265766359e-03,4.2319850949158674e-03,-1.6126490942947869e-03,-2.4196716312860748e-02
6.3330000000000000e+03,6.9728038537440031e-03,2.0404076544753895e-02,3.9793112093702131e-03,7.9656861003574216e-03,2.8501786268489860e-03,-2.3970377676045700e-02
6.3340000000000000e+03,6.0275910834812077e-03,2.6052571048759094e-02,3.2192725583738563e-03,1.1091612109579070e-02,8.1279346374639669e-03,-1.9018150575273781e-02
6.3350000000000000e+03,4.9153514397774411e-03,3.0796907945400277e-02,2.3291920803360415e-03,1.3503614911484788e-02,8.3193147827135445e-03,-1.1424273102814259e-02
6.3360000000000000e+03,3.7540999868933222e-03,3.4553446491630620e-02,1.3398403586884636e-03,1.5096174891692096e-02,3.2134120475734748e-03,-6.2007868247818884e-03
6.3370000000000000e+03,2.5414837014074983e-03,3.7284383248643298e-02,3.7570422679991959e-04,1.5831178470531931e-02,-1.7078804402768277e-03,-5.8016482912779709e-03
6.3380000000000000e+03,1.2678467859283445e-03,3.8936905833762497e-02,-4.0736373815092753e-04,1.5800146518201143e-02,-1.2561217771541872e-03,-7.5433953548733812e-03
6.3390000000000000e+03,-6.6723609525701223e-06,3.9480117218007538e-02,-9.4280881122412732e-04,1.5198567606828367e-02,3.9135101791833177e-03,-6.5565229387315044e-03
6.3400000000000000e+03,-1.2276629163997280e-03,3.8942052524147647e-02,-1.2999174382329283e-03,1.4219237146120570e-02,7.8075028173195940e-03,-1.1407023317575929e-03
6.3410000000000000e+03,-2.4462594674685106e-03,3.7355053751092687e-02,-1.6058260762690112e-03,1.2961175415748883e-02,5.1714723141380462e-03,5.0105598233524421e-03
6.3420000000000000e+03,-3.7591633525753143e-03,3.4676342851537041e-02,-1.9320703508954218e-03,1.1431002135165347e-02,-2.7368799257691703e-03,6.2268807671965369e-03
6.3430000000000000e+03,-5.1300884240742589e-03,3.0825031144289441e-02,-2.2593830929491048e-03,9.6140416062033274e-03,-8.5405718452975475e-03,8.8433014541173746e-04
6.3440000000000000e+03,-6.3270018713603351e-03,2.5840634046218638e-02,-2.5282594588720742e-03,7.5347026866763346e-03,-5.6131767392047860e-03,-5.9601263338450892e-03
6.3450000000000000e+03,-7.0875487425953445e-03,1.9994391314180297e-02,-2.6912803503417078e-03,5.2656622612394744e-03,4.8143910142483936e-03,-6.5873247475992640e-03
6.3460000000000000e+03,-7.3366602829647689e-03,1.3714584080895887e-02,-2.7126312492471356e-03,2.9140398998116247e-03,1.3798377363360693e-02,1.9565722152847147e-03
6.3470000000000000e+03,-7.2096686582362405e-03,7.3957727428280128e-03,-2.5498285463886024e-03,6.2049892468043870e-04,1.3028896817219500e-02,1.4394923124707158e-02
6.3480000000000000e+03,-6.8760900007498876e-03,1.2853462759277515e-03,-2.1747041171274509e-03,-1.4404297239302940e-03,3.4764234373556332e-03,2.1889811332503725e-02
6.3490000000000000e+03,-6.3918666007934319e-03,-4.4713440032052958e-03,-1.6235716348316515e-03,-3.0945475996996077e-03,-5.0737173614761365e-03,2.0717365048773719e-02
6.3500000000000000e+03,-5.7344062583816295e-03,-9.7351575146900106e-03,-1.0099111597935714e-03,-4.2342750511701922e-03,-3.9604491670359437e-03,1.6005073363088297e-02
6.3510000000000000e+03,-4.9187340936462324e-03,-1.4357313142318084e-02,-4.6582806118867555e-04,-4.8645372062385813e-03,5.2458588061640322e-03,1.6287426464756158e-02
6.3520000000000000e+03,-4.0098481332336696e-03,-1.8228257277171252e-02,-5.9617193562471886e-05,-5.0819128300731492e-03,1.2578735257109517e-02,2.4521776488856846e-02
6.3530000000000000e+03,-3.0290943686996910e-03,-2.1282772817948662e-02,2.3365784215576783e-04,-5.0008824826302126e-03,1.0579323351105969e-02,3.5265495126461786e-02
6.3540000000000000e+03,-1.9213551028837968e-03,-2.3437869996427912e-02,4.8591729905228569e-04,-4.6887545578440225e-03,2.0233505230931995e-03,4.0883613063512972e-02
6.3550000000000000e+03,-6.6126765603241491e-04,-2.4565102260230703e-02,7.4480461275862624e-04,-4.1567310320177473e-03,-4.0447111710676656e-03,3.9537121587303860e-02
6.3560000000000000e+03,6.3649433677431724e-04,-2.4571287042066649e-02,1.0031173834452664e-03,-3.3985855072909471e-03,-2.7639870617813056e-03,3.6097770352567872e-02
6.3570000000000000e+03,1.7650666830658483e-03,-2.3512313750973696e-02,1.2251826547866758e-03,-2.4299368624750616e-03,2.0575549132017964e-03,3.5800075628895651e-02
6.3580000000000000e+03,2.5900005300207858e-03,-2.1603525235417437e-02,1.3909480570321172e-03,-1.2931038075464144e-03,3.9733484400075285e-03,3.8758122861557845e-02
6.3590000000000000e+03,3.1357364930996307e-03,-1.9107702954796264e-02,1.5108348228679914e-03,-3.4071096815189640e-05,2.0119099236093900e-03,4.1500405986262139e-02
6.3600000000000000e+03,3.5044273923226410e-03,-1.6222755200794175e-02,1.6031948835588342e-03,1.3160271623772278e-03,5.9571190500726234e-04,4.2424071704991614e-02
6.3610000000000000e+03,3.7509737510020382e-03,-1.3072395747420820e-02,1.6658962094378178e-03,2.7344352196447281e-03,2.1443680372627183e-03,4.3462020672438706e-02
6.3620000000000000e+03,3.8688869422522122e-03,-9.7632279764022587e-03,1.6739604818004595e-03,4.1856762171059618e-03,2.7910739295700722e-03,4.5894851064747944e-02
6.3630000000000000e+03,3.8651642435896206e-03,-6.4068767889202466e-03,1.6010931483648001e-03,5.6102751078368242e-03,-2.6297101505709996e-03,4.6469155941331532e-02
6.3640000000000000e+03,3.7808132853731223e-03,-3.0914088420534742e-03,1.4366525679463439e-03,6.9322937042394566e-03,-1.2558842812207512e-02,3.9957683850725768e-02
6.3650000000000000e+03,3.6157180842653898e-03,1.1940939732890172e-04,1.1820341670558381e-03,8.0725862669290289e-03,-1.8393263752455459e-02,2.5917525603763775e-02
6.3660000000000000e+03,3.2826777385789501e-03,3.1227951431031086e-03,8.4275795064148943e-04,8.9550796577110240e-03,-1.3396916935387946e-02,1.1337366100377680e-02
6.3670000000000000e+03,2.6943544333843951e-03,5.7300022332263268e-03,4.3817071943322018e-04,9.5130993450016667e-03,-8.8380329927860164e-04,4.9705236073809148e-03
6.3680000000000000e+03,1.8984860286575720e-03,7.7280347772280935e-03,1.8313683088189785e-05,9.7093618877598618e-03,7.9811272895754411e-03,8.7226056803964419e-03
6.3690000000000000e+03,1.0863607393350955e-03,9.0136446956910598e-03,-3.4692013442935699e-04,9.5608505387843323e-03,4.8448421938796079e-03,1.5210976811139124e-02
6.3700000000000000e+03,4.4380902164619230e-04,9.6602807469108043e-03,-6.1404302109971918e-04,9.1374941208878929e-03,-7.8024334369915472e-03,1.4278374441376133e-02
6.3710000000000000e+03,7.1410231804631099e-06,9.8432564550434160e-03,-8.0331901937748501e-04,8.5202507427076333e-03,-1.9126395963127728e-02,2.0974286436682256e-03
6.3720000000000000e+03,-3.2455444341141811e-04,9.7029727797614922e-03,-9.7843302020455907e-04,7.7499549174616655e-03,-1.9871586504648289e-02,-1.5695542646652919e-02
6.3730000000000000e+03,-6.6181533448501299e-04,9.2786242320262759e-03,-1.1818238727655968e-03,6.8167050656370732e-03,-9.9892273018580002e-03,-2.9165069240376616e-02
6.3740000000000000e+03,-1.0399400993591739e-03,8.5443404425547664e-03,-1.3942149280066233e-03,5.6999869460269892e-03,2.2703671826007515e-03,-3.2303116345891503e-02
6.3750000000000000e+03,-1.4404446790136341e-03,7.4709185334874617e-03,-1.5595471314634630e-03,4.4156402603849300e-03,7.7388672076585735e-03,-2.7259378415919883e-02
6.3760000000000000e+03,-1.8327046225316884e-03,6.0515254007911306e-03,-1.6363804220242504e-03,3.0246327695921983e-03,3.3782710403800630e-03,-2.1817763619887836e-02
6.3770000000000000e+03,-2.1557230019581381e-03,4.3158931986617662e-03,-1.6090182768562233e-03,1.6113331391163479e-03,-6.1599704285140869e-03,-2.2938788292228438e-02
6.3780000000000000e+03,-2.2916681348170969e-03,2.3716516912511412e-03,-1.4554562124253735e-03,2.7391388621036684e-04,-1.2742983299076777e-02,-3.1603456067359516e-02
6.3790000000000000e+03,-2.1271176201165540e-03,4.3468026411488530e-04,-1.1372201480462621e-03,-8.6174906122242273e-04,-1.1071337431382234e-02,-4.2557273372637330e-02
6.3800000000000000e+03,-1.6750444671951095e-03,-1.2278144767029714e-03,-6.4892789094576756e-04,-1.6457601491562883e-03,-2.4306160594302125e-03,-4.8713190120983518e-02
6.3810000000000000e+03,-1.1130972770743699e-03,-2.4343708619534907e-03,-7.3626730259468106e-05,-1.9598567195311081e-03,6.7568287144624687e-03,-4.6612302572812049e-02
6.3820000000000000e+03,-6.6258767191434574e-04,-3.1893296890372620e-03,4.3871481447015082e-04,-1.7917713341569137e-03,1.0301917408464074e-02,-3.8693780119965042e-02
6.3830000000000000e+03,-4.1667247349105380e-04,-3.6429934815992849e-03,7.6746785572847157e-04,-1.2541194459529323e-03,7.0952171814431921e-03,-3.0775615427948582e-02
6.3840000000000000e+03,-2.9095040623196240e-04,-3.9464227593831317e-03,8.9669030704815026e-04,-5.2097434810067622e-04,1.3904066381059160e-03,-2.7136779903106360e-02
6.3850000000000000e+03,-1.3135040656830121e-04,-4.1363842814672895e-03,8.9531626449653075e-04,2.6128850913125808e-04,-1.4567365124927626e-03,-2.7502612484133233e-02
6.3860000000000000e+03,1.5137144879755402e-04,-4.1373086773567255e-03,8.3842537905924120e-04,1.0141988616642192e-03,3.1100919950522425e-04,-2.8278811257137559e-02
6.3870000000000000e+03,5.4614444653437266e-04,-3.8413766654906401e-03,7.6209471230215091e-04,1.7080881435962828e-03,3.9507974193075243e-03,-2.6410939286457005e-02
6.3880000000000000e+03,9.8871436219286285e-04,-3.1774379861738327e-03,6.8001121664260815e-04,2.3324779652513913e-03,5.4959644682923761e-03,-2.2070952546839134e-02
6.3890000000000000e+03,1.3948524245193284e-03,-2.1390883575440303e-03,6.0369643711076591e-04,2.8877829926720285e-03,3.7132176515424910e-03,-1.7892320088744355e-02
6.3900000000000000e+03,1.6527314862861623e-03,-8.0409055120035308e-04,5.2161431966416059e-04,3.3769643333622398e-03,1.0326776360924223e-03,-1.5909720321261988e-02
6.3910000000000000e+03,1.6409526657988488e-03,6.4498859234992561e-04,3.7783078799306924e-04,3.7735312161578717e-03,9.2557110019663553e-04,-1.5334175353169411e-02
6.3920000000000000e+03,1.3099446253326443e-03,1.9444323170292926e-03,1.1281426831286675e-04,3.9955768045203243e-03,4.4210007008125543e-03,-1.3227501520351086e-02
6.3930000000000000e+03,7.5431539610013954e-04,2.8478631513756199e-03,-2.5665961381289798e-04,3.9376890634760112e-03,8.9301591958784992e-03,-7.3675749114951970e-03
6.3940000000000000e+03,1.7599478983534292e-04,3.2447142725756622e-03,-6.1582754323237380e-04,3.5538003917613258e-03,1.0341558103772288e-02,1.3241504446334924e-03
6.3950000000000000e+03,-2.5318074627543976e-04,3.1973200537454912e-03,-8.3206212945417454e-04,2.9132402674069404e-03,6.5797545552016912e-03,9.0077286416916837e-03
6.3960000000000000e+03,-5.0713906584664431e-04,2.8582426584661804e-03,-8.5679524807017978e-04,2.1689777568539939e-03,-3.7140728030114425e-04,1.1770247561854639e-02
6.3970000000000000e+03,-6.9936841956722343e-04,2.3370873945206907e-03,-7.3952187388398897e-04,1.4704183643579145e-03,-5.7764268392682906e-03,8.8208671525734691e-03
6.3980000000000000e+03,-9.8042991055647495e-04,1.6205944284438231e-03,-5.5298997179029064e-04,9.0761064603226663e-04,-5.8697946869439438e-03,3.3420758424171650e-03
6.3990000000000000e+03,-1.4415797278382813e-03,5.8601822315992804e-04,-3.3387601791020065e-04,5.2185716281137921e-04,-9.6177495822680724e-04,1.3959460391282637e-04
6.4000000000000000e+03,-2.0827075692362767e-03,-9.2903627850213764e-04,-1.0618512381910344e-04,3.3224918264594200e-04,4.7477156942390330e-03,1.9125196779346543e-03
6.4010000000000000e+03,-2.8216040790366931e-03,-3.0502104212234787e-03,6.9717114262494767e-05,3.2324004480355911e-04,6.6044581381075008e-03,7.2143335730004907e-03
6.4020000000000000e+03,-3.5106185577257996e-03,-5.8021355455428478e-03,1.1710713440783876e-04,4.1521677673013213e-04,3.3449260256483517e-03,1.1827530627160573e-02
6.4030000000000000e+03,-3.9734540547258692e-03,-9.0650229959570033e-03,2.4081491121056199e-05,4.8443119162951023e-04,-1.8869707746554335e-03,1.2420150334298488e-02
6.4040000000000000e+03,-4.0839157543401724e-03,-1.2581249992033278e-02,-1.2231695888702078e-04,4.4124730682620846e-04,-4.2484751879831584e-03,9.4149779182287271e-03
6.4050000000000000e+03,-3.8501094894597123e-03,-1.6037665551535088e-02,-2.1223409828989058e-04,2.8986263600322258e-04,-1.4549180021112720e-03,6.6015475303495977e-03
6.4060000000000000e+03,-3.4235614915159840e-03,-1.9193708021053572e-02,-2.2536402060515813e-04,9.7062955320688198e-05,3.9525390962653053e-03,7.6819926492339092e-03
6.4070000000000000e+03,-3.0009912853109456e-03,-2.1969569662588499e-02,-2.5517191671741807e-04,-1.0502318508865088e-04,6.4843821536992863e-03,1.2597513751283358e-02
6.4080000000000000e+03,-2.6882258824280471e-03,-2.4424910047190478e-02,-4.2190302433969335e-04,-3.8525682870390920e-04,2.6013201033298749e-03,1.6998936783929271e-02
6.4090000000000000e+03,-2.4375118215910776e-03,-2.6644649261000818e-02,-7.7210613336360753e-04,-8.8975793923800586e-04,-5.4209975803952669e-03,1.5856639560158006e-02
6.4100000000000000e+03,-2.1024849463658710e-03,-2.8622266192780896e-02,-1.2559099024127144e-03,-1.7616593614182463e-03,-1.0654897799479948e-02,8.4288416947218957e-03
6.4110000000000000e+03,-1.5521618618398062e-03,-3.0223092072768718e-02,-1.7689294080103738e-03,-3.0736018835450496e-03,-7.6618311920047359e-03,-1.4413930228461075e-04
6.4120000000000000e+03,-7.5097094147405193e-04,-3.1237238343747677e-02,-2.1917746469711564e-03,-4.7994733075007847e-03,1.6881387909002815e-03,-2.9344332925246271e-03
6.4130000000000000e+03,2.3513182631633851e-04,-3.1469843281545770e-02,-2.4116222875663089e-03,-6.8108416002778602e-03,9.0329301272636647e-03,2.1872535236750041e-03
6.4140000000000000e+03,1.2786394479296758e-03,-3.0813250588629892e-02,-2.3638417768688754e-03,-8.8981625099188114e-03,7.4202060877649806e-03,1.0027405480613968e-02
6.4150000000000000e+03,2.2345189220503263e-03,-2.9280651766244663e-02,-2.0914571692219018e-03,-1.0839088684023571e-02,-1.1906106511152842e-03,1.2935057261234197e-02
6.4160000000000000e+03,2.9771575789340620e-03,-2.7005065805852699e-02,-1.7477070883273611e-03,-1.2499950027865799e-02,-7.3505286457159983e-03,8.6993778011522499e-03
6.4170000000000000e+03,3.4385083249257003e-03,-2.4206151761676089e-02,-1.4930732078272868e-03,-1.3893297858830905e-02,-4.1542820595109808e-03,3.0236773288715175e-03
6.4180000000000000e+03,3.6375529939902565e-03,-2.1125919823398540e-02,-1.3609590816911301e-03,-1.5123090890925058e-02,4.5894406522590282e-03,3.1872586953777711e-03
6.4190000000000000e+03,3.6692308088262333e-03,-1.7954170247434533e-02,-1.2296478967106395e-03,-1.6251184843532735e-02,7.8881928629021877e-03,9.3434838040500900e-03
6.4200000000000000e+03,3.6395305782958177e-03,-1.4787612080753687e-02,-9.3902188806613870e-04,-1.7205743229659582e-02,6.4851885264006204e-05,1.3494267546436957e-02
6.4210000000000000e+03,3.5852281877635128e-03,-1.1656364244039562e-02,-4.3345446568614893e-04,-1.7814142362283604e-02,-1.1583875896895149e-02,8.2815325362401125e-03
6.4220000000000000e+03,3.4444365575137205e-03,-8.6022666347379956e-03,2.1141714505631292e-04,-1.7915933731357019e-02,-1.3683242116337280e-02,-3.7160005097497278e-03
6.4230000000000000e+03,3.1067395015355673e-03,-5.7476844904191249e-03,8.8064780066860349e-04,-1.7441505984321343e-02,-1.7088686516239671e-03,-1.1187046081846721e-02
6.4240000000000000e+03,2.4995359763908607e-03,-3.2999549818631901e-03,1.5049572104921191e-03,-1.6403977862369887e-02,1.3739742110054860e-02,-5.6189487665417358e-03
6.4250000000000000e+03,1.6361010747320947e-03,-1.4930015093114846e-03,2.0506691491691139e-03,-1.4857273479473462e-02,1.7332755822759002e-02,9.0600730148341236e-03
6.4260000000000000e+03,5.9611654259225319e-04,-5.1725866412148365e-04,2.4669474156468699e-03,-1.2889299006185372e-02,5.3354865213339087e-03,1.9726361986953760e-02
6.4270000000000000e+03,-5.2097644171603596e-04,-4.8270437401767618e-04,2.6947685614508500e-03,-1.0639494272631214e-02,-1.0227079194008473e-02,1.7240495691501309e-02
6.4280000000000000e+03,-1.6174786455599181e-03,-1.4136958147712140e-03,2.7420210980514570e-03,-8.2750975485622463e-03,-1.4436735017482183e-02,5.4328629737480181e-03
6.4290000000000000e+03,-2.5969497056427798e-03,-3.2502923794969969e-03,2.7196728040049679e-03,-5.9106135467113033e-03,-5.1347307389479190e-03,-3.7089332152196487e-03
6.4300000000000000e+03,-3.3876444144451540e-03,-5.8564392804218435e-03,2.7679619902057258e-03,-3.5431185784333108e-03,5.8922324700961658e-03,-2.9645638640423996e-03
6.4310000000000000e+03,-3.9982061349075771e-03,-9.0647397609635843e-03,2.9373789025653723e-03,-1.0799989017670146e-03,6.8540932168321776e-03,3.4464393129209994e-03
6.4320000000000000e+03,-4.5402225299617767e-03,-1.2761390923555910e-02,3.1496724095918531e-03,1.5574927607247338e-03,-1.2348884384043711e-03,6.1791521776248795e-03
6.4330000000000000e+03,-5.1532277214150716e-03,-1.6950236703292220e-02,3.2730572555310020e-03,4.3491729785345877e-03,-7.0399823983175796e-03,2.0088164402229810e-03
6.4340000000000000e+03,-5.8709659834624466e-03,-2.1719112216037183e-02,3.2229034113455592e-03,7.1756451891949926e-03,-2.8244067886245088e-03,-2.9810762672015344e-03
6.4350000000000000e+03,-6.5578586984340673e-03,-2.7111045721894957e-02,2.9943641717517671e-03,9.8794464366786065e-03,6.6808570530531818e-03,-1.2827907858239118e-03
6.4360000000000000e+03,-6.9957514237096643e-03,-3.3004882021352350e-02,2.6323693850463302e-03,1.2323333375120822e-02,1.0139021616298408e-02,6.7715253804134278e-03
6.4370000000000000e+03,-7.0480491595984246e-03,-3.9114920805403249e-02,2.2044245898280722e-03,1.4419613160623375e-02,2.6845082046173807e-03,1.2996560803114256e-02
6.4380000000000000e+03,-6.7453756698270207e-03,-4.5108881354685833e-02,1.7946418976536118e-03,1.6146805736416154e-02,-8.7251547326727200e-03,1.0233806134939086e-02
6.4390000000000000e+03,-6.2260526831554629e-03,-5.0735897832875160e-02,1.4750118234440807e-03,1.7554832760982953e-02,-1.2897680425898003e-02,5.4074731155186462e-05
6.4400000000000000e+03,-5.6198965896898448e-03,-5.5868322544609272e-02,1.2396396238611139e-03,1.8727143778739613e-02,-5.8362399145402101e-03,-8.7475091079143117e-03
6.4410000000000000e+03,-4.9987432804420905e-03,-6.0465787976919802e-02,9.7084396223643093e-04,1.9692800693465521e-02,5.9210358596355154e-03,-8.6609113227848096e-03
6.4420000000000000e+03,-4.4032401410727265e-03,-6.4533884653126344e-02,5.0943126366819142e-04,2.0352087304375370e-02,1.2132747121613064e-02,-1.5286986777873559e-04
6.4430000000000000e+03,-3.8563362326769447e-03,-6.8107037905930673e-02,-2.0819654472484364e-04,2.0499376753420059e-02,7.9320854790524160e-03,9.2562112410789262e-03
6.4440000000000000e+03,-3.3225763053713431e-03,-7.1217942483603136e-02,-1.0769055094469824e-03,1.9946825334892091e-02,-2.9718808669248870e-03,1.1601951252545548e-02
6.4450000000000000e+03,-2.6887761282790154e-03,-7.3833075710718399e-02,-1.8944282131103443e-03,1.8649501919849674e-02,-1.2104209137775285e-02,4.6397240323688242e-03
6.4460000000000000e+03,-1.8444985048532544e-03,-7.5812915840671166e-02,-2.5122452047190609e-03,1.6724786175963763e-02,-1.2753438681564630e-02,-6.8469810043147684e-03
6.4470000000000000e+03,-8.0701118470707662e-04,-7.6970383036872161e-02,-2.9258808887258404e-03,1.4358239906921557e-02,-4.6500055652648840e-03,-1.4852398937479338e-02
6.4480000000000000e+03,2.5305784196040092e-04,-7.7203837505369396e-02,-3.2401011511258514e-03,1.1685747885655857e-02,5.7581164513140605e-03,-1.4212238401870058e-02
