t,Re_avg_C_LR,Im_avg_C_LR,Re_avg_C_LT,Im_avg_C_LT,Re_avg_C_LL,Im_avg_C_LL
1.9500000000000000e+03,0.0000000000000000e+00,1.6955884526745982e-06,0.0000000000000000e+00,-1.3598616300120817e-06,0.0000000000000000e+00,6.5356223138404793e-02
1.9510000000000000e+03,0.0000000000000000e+00,-1.8143345675573270e-06,0.0000000000000000e+00,1.0705358293654181e-06,0.0000000000000000e+00,5.6893829748879909e-02
1.9520000000000000e+03,0.0000000000000000e+00,-3.7947688882239418e-06,0.0000000000000000e+00,2.9431196015306667e-06,0.0000000000000000e+00,5.6095768040908524e-02
1.9530000000000000e+03,0.0000000000000000e+00,-1.5602220573266267e-06,0.0000000000000000e+00,3.1624148369379073e-06,0.0000000000000000e+00,5.7851819102792419e-02
1.9540000000000000e+03,0.0000000000000000e+00,2.8482583247093502e-06,0.0000000000000000e+00,1.5060362996712987e-06,0.0000000000000000e+00,5.7154258658218868e-02
1.9550000000000000e+03,0.0000000000000000e+00,4.8420894680488959e-06,0.0000000000000000e+00,-1.1524360773731234e-06,0.0000000000000000e+00,5.2735847761368512e-02
1.9560000000000000e+03,0.0000000000000000e+00,2.2950400584375441e-06,0.0000000000000000e+00,-3.2320404624358401e-06,0.0000000000000000e+00,4.6711562754496838e-02
1.9570000000000000e+03,0.0000000000000000e+00,-2.2766841678690223e-06,0.0000000000000000e+00,-3.3758629905328277e-06,0.0000000000000000e+00,4.2244412014693665e-02
1.9580000000000000e+03,0.0000000000000000e+00,-4.5949665081592847e-06,0.0000000000000000e+00,-1.3948302206742335e-06,0.0000000000000000e+00,4.1541200901040749e-02
1.9590000000000000e+03,0.0000000000000000e+00,-3.0432617385646695e-06,0.0000000000000000e+00,1.4931557156827265e-06,0.0000000000000000e+00,4.4729079389907625e-02
1.9600000000000000e+03,0.0000000000000000e+00,2.6288123540112994e-07,0.0000000000000000e+00,3.4230665810923267e-06,0.0000000000000000e+00,4.9808496747400906e-02
1.9610000000000000e+03,0.0000000000000000e+00,2.3938767694202753e-06,0.0000000000000000e+00,3.1529189340821361e-06,0.0000000000000000e+00,5.4127217551872685e-02
1.9620000000000000e+03,0.0000000000000000e+00,2.6112009796491499e-06,0.0000000000000000e+00,9.0429569431913619e-07,0.0000000000000000e+00,5.6508257136244515e-02
1.9630000000000000e+03,0.0000000000000000e+00,2.0717339636746982e-06,0.0000000000000000e+00,-1.8396855299336434e-06,0.0000000000000000e+00,5.7856616259138953e-02
1.9640000000000000e+03,0.0000000000000000e+00,1.3587303563170224e-06,0.0000000000000000e+00,-3.3694006998476818e-06,0.0000000000000000e+00,5.9676323934735417e-02
1.9650000000000000e+03,0.0000000000000000e+00,-3.7693763270032978e-07,0.0000000000000000e+00,-2.8233650952193015e-06,0.0000000000000000e+00,6.2739500811114762e-02
1.9660000000000000e+03,0.0000000000000000e+00,-3.3822213172644671e-06,0.0000000000000000e+00,-6.1166636392099974e-07,0.0000000000000000e+00,6.7514943184208059e-02
1.9670000000000000e+03,0.0000000000000000e+00,-5.4040712284472714e-06,0.0000000000000000e+00,1.9371595921144039e-06,0.0000000000000000e+00,7.4364450828270409e-02
1.9680000000000000e+03,0.0000000000000000e+00,-3.3116219255560852e-06,0.0000000000000000e+00,3.3582589249279544e-06,0.0000000000000000e+00,8.1281514279174780e-02
1.9690000000000000e+03,0.0000000000000000e+00,2.8460567268903249e-06,0.0000000000000000e+00,2.8201813535290734e-06,0.0000000000000000e+00,8.2070422337901905e-02
1.9700000000000000e+03,0.0000000000000000e+00,8.2818300300950836e-06,0.0000000000000000e+00,5.7245230748291172e-07,0.0000000000000000e+00,7.0463615276499789e-02
1.9710000000000000e+03,0.0000000000000000e+00,7.3454447771653435e-06,0.0000000000000000e+00,-2.1185772703855917e-06,0.0000000000000000e+00,4.8798999255710261e-02
1.9720000000000000e+03,0.0000000000000000e+00,-4.4928200266779121e-07,0.0000000000000000e+00,-3.6077473849327113e-06,0.0000000000000000e+00,3.0716440916510487e-02
1.9730000000000000e+03,0.0000000000000000e+00,-8.8229791710710559e-06,0.0000000000000000e+00,-2.8602140474994326e-06,0.0000000000000000e+00,3.0527304245548458e-02
1.9740000000000000e+03,0.0000000000000000e+00,-1.0114547981030571e-05,0.0000000000000000e+00,-2.1655995654120707e-07,0.0000000000000000e+00,4.7892339091994779e-02
1.9750000000000000e+03,0.0000000000000000e+00,-2.7360753267783750e-06,0.0000000000000000e+00,2.6822882170083230e-06,0.0000000000000000e+00,6.5818718220970379e-02
1.9760000000000000e+03,0.0000000000000000e+00,6.9307876626785608e-06,0.0000000000000000e+00,3.9177764000334095e-06,0.0000000000000000e+00,6.7318156014784108e-02
1.9770000000000000e+03,0.0000000000000000e+00,1.0422269803752698e-05,0.0000000000000000e+00,2.6173470866958738e-06,0.0000000000000000e+00,5.3628364932405082e-02
1.9780000000000000e+03,0.0000000000000000e+00,5.0989780834073238e-06,0.0000000000000000e+00,-3.9997721172963228e-07,0.0000000000000000e+00,4.2891060447339591e-02
1.9790000000000000e+03,0.0000000000000000e+00,-3.7465632016854268e-06,0.0000000000000000e+00,-3.1705959534054889e-06,0.0000000000000000e+00,5.0190887077150470e-02
1.9800000000000000e+03,0.0000000000000000e+00,-8.3550327720407308e-06,0.0000000000000000e+00,-3.9276401845900842e-06,0.0000000000000000e+00,7.1974831351968790e-02
1.9810000000000000e+03,0.0000000000000000e+00,-5.6995384728747725e-06,0.0000000000000000e+00,-2.2522961397099319e-06,0.0000000000000000e+00,9.2238066437085320e-02
1.9820000000000000e+03,0.0000000000000000e+00,6.2232796963058732e-07,0.0000000000000000e+00,7.3999819053941081e-07,0.0000000000000000e+00,1.0125543569836198e-01
1.9830000000000000e+03,0.0000000000000000e+00,4.8414773425561012e-06,0.0000000000000000e+00,3.1973564252251010e-06,0.0000000000000000e+00,1.0363074273660346e-01
1.9840000000000000e+03,0.0000000000000000e+00,4.4939042793077705e-06,0.0000000000000000e+00,3.6881725596900750e-06,0.0000000000000000e+00,1.0794240419281100e-01
1.9850000000000000e+03,0.0000000000000000e+00,1.5082851693875825e-06,0.0000000000000000e+00,1.9920601369199254e-06,0.0000000000000000e+00,1.1391511512080989e-01
1.9860000000000000e+03,0.0000000000000000e+00,-1.0470441351777247e-06,0.0000000000000000e+00,-8.4880071343462888e-07,0.0000000000000000e+00,1.1419264715620099e-01
1.9870000000000000e+03,0.0000000000000000e+00,-2.0902132865426348e-06,0.0000000000000000e+00,-3.1550881033385347e-06,0.0000000000000000e+00,1.0676772059130223e-01
1.9880000000000000e+03,0.0000000000000000e+00,-2.3090386908407533e-06,0.0000000000000000e+00,-3.5608523158095598e-06,0.0000000000000000e+00,1.0004300759091335e-01
1.9890000000000000e+03,0.0000000000000000e+00,-2.0023913045584377e-06,0.0000000000000000e+00,-1.8101954345915416e-06,0.0000000000000000e+00,1.0326551611667370e-01
1.9900000000000000e+03,0.0000000000000000e+00,-4.6976105781694132e-07,0.0000000000000000e+00,1.0493193778899567e-06,0.0000000000000000e+00,1.1476290920503177e-01
1.9910000000000000e+03,0.0000000000000000e+00,2.2433326204698474e-06,0.0000000000000000e+00,3.2625021664150128e-06,0.0000000000000000e+00,1.2278381043928205e-01
1.9920000000000000e+03,0.0000000000000000e+00,4.0597962438646348e-06,0.0000000000000000e+00,3.4592065848563198e-06,0.0000000000000000e+00,1.1735599295270747e-01
1.9930000000000000e+03,0.0000000000000000e+00,2.5547001823812905e-06,0.0000000000000000e+00,1.5482358727099220e-06,0.0000000000000000e+00,9.9019758556127227e-02
1.9940000000000000e+03,0.0000000000000000e+00,-1.8714445382865012e-06,0.0000000000000000e+00,-1.2261869135061577e-06,0.0000000000000000e+00,7.6267983288784688e-02
1.9950000000000000e+03,0.0000000000000000e+00,-5.3741500461042295e-06,0.0000000000000000e+00,-3.1268231264620917e-06,0.0000000000000000e+00,5.7368584561303573e-02
1.9960000000000000e+03,0.0000000000000000e+00,-4.1680630072914066e-06,0.0000000000000000e+00,-3.0598634804552732e-06,0.0000000000000000e+00,4.5916955956770124e-02
1.9970000000000000e+03,0.0000000000000000e+00,1.2347777215173133e-06,0.0000000000000000e+00,-1.2081126389756009e-06,0.0000000000000000e+00,4.1797604034858986e-02
1.9980000000000000e+03,0.0000000000000000e+00,5.9191287395263877e-06,0.0000000000000000e+00,1.2073309069631219e-06,0.0000000000000000e+00,4.3248016396889959e-02
1.9990000000000000e+03,0.0000000000000000e+00,5.2631064829642260e-06,0.0000000000000000e+00,2.7597313906591189e-06,0.0000000000000000e+00,4.7824674046271137e-02
2.0000000000000000e+03,0.0000000000000000e+00,-2.9299228584399957e-07,0.0000000000000000e+00,2.6402053018506225e-06,0.0000000000000000e+00,5.3473442249813749e-02
2.0010000000000000e+03,0.0000000000000000e+00,-5.5362303723613435e-06,0.0000000000000000e+00,1.0212548099832155e-06,0.0000000000000000e+00,5.9561676644469444e-02
2.0020000000000000e+03,0.0000000000000000e+00,-5.6518084285053656e-06,0.0000000000000000e+00,-1.1255268555506324e-06,0.0000000000000000e+00,6.5882472201904060e-02
2.0030000000000000e+03,0.0000000000000000e+00,-8.7793384637816882e-07,0.0000000000000000e+00,-2.5823137940382640e-06,0.0000000000000000e+00,7.0492562072750925e-02
2.0040000000000000e+03,0.0000000000000000e+00,4.1019589218526084e-06,0.0000000000000000e+00,-2.5373587968389782e-06,0.0000000000000000e+00,7.0373104413853624e-02
2.0050000000000000e+03,0.0000000000000000e+00,5.0545719918856479e-06,0.0000000000000000e+00,-1.0362905727146036e-06,0.0000000000000000e+00,6.5415263274325314e-02
2.0060000000000000e+03,0.0000000000000000e+00,2.0261392860808162e-06,0.0000000000000000e+00,1.0302870296718591e-06,0.0000000000000000e+00,6.0052896546891228e-02
2.0070000000000000e+03,0.0000000000000000e+00,-1.5941543764359137e-06,0.0000000000000000e+00,2.4530517426708504e-06,0.0000000000000000e+00,5.8565908422448548e-02
2.0080000000000000e+03,0.0000000000000000e+00,-3.0290050997853106e-06,0.0000000000000000e+00,2.4448399896109695e-06,0.0000000000000000e+00,5.9416731986693304e-02
2.0090000000000000e+03,0.0000000000000000e+00,-2.4122837070461163e-06,0.0000000000000000e+00,1.0957188354634771e-06,0.0000000000000000e+00,5.7277967225019155e-02
2.0100000000000000e+03,0.0000000000000000e+00,-1.3678793548956028e-06,0.0000000000000000e+00,-7.6184019402891428e-07,0.0000000000000000e+00,5.1425462530888713e-02
2.0110000000000000e+03,0.0000000000000000e+00,-4.1126281451831448e-07,0.0000000000000000e+00,-2.1196700360600876e-06,0.0000000000000000e+00,4.8698588768083050e-02
2.0120000000000000e+03,0.0000000000000000e+00,1.2663424403748212e-06,0.0000000000000000e+00,-2.3412002627472101e-06,0.0000000000000000e+00,5.4839405212626209e-02
2.0130000000000000e+03,0.0000000000000000e+00,3.5950941697396826e-06,0.0000000000000000e+00,-1.3750840292078959e-06,0.0000000000000000e+00,6.4583783412341056e-02
2.0140000000000000e+03,0.0000000000000000e+00,4.4039817432253150e-06,0.0000000000000000e+00,3.2537923530930906e-07,0.0000000000000000e+00,6.5339901062666725e-02
2.0150000000000000e+03,0.0000000000000000e+00,1.4938197180036763e-06,0.0000000000000000e+00,1.9845082486509961e-06,0.0000000000000000e+00,5.2571779256812556e-02
2.0160000000000000e+03,0.0000000000000000e+00,-4.0578595199026228e-06,0.0000000000000000e+00,2.7430976274894229e-06,0.0000000000000000e+00,3.7807287946864915e-02
2.0170000000000000e+03,0.0000000000000000e+00,-7.6438085559534357e-06,0.0000000000000000e+00,2.0371406845987779e-06,0.0000000000000000e+00,3.7067573330420281e-02
2.0180000000000000e+03,0.0000000000000000e+00,-5.1863013581584162e-06,0.0000000000000000e+00,3.1694354781445445e-08,0.0000000000000000e+00,5.2172828177950666e-02
2.0190000000000000e+03,0.0000000000000000e+00,2.3206201965013663e-06,0.0000000000000000e+00,-2.2526646081812985e-06,0.0000000000000000e+00,6.8129725496342011e-02
2.0200000000000000e+03,0.0000000000000000e+00,8.8397021388850073e-06,0.0000000000000000e+00,-3.4244199347703501e-06,0.0000000000000000e+00,7.0983791911205713e-02
2.0210000000000000e+03,0.0000000000000000e+00,8.5079852267231672e-06,0.0000000000000000e+00,-2.6244604881090503e-06,0.0000000000000000e+00,6.4851230277004762e-02
2.0220000000000000e+03,0.0000000000000000e+00,1.1665912154558617e-06,0.0000000000000000e+00,-1.9066613667264195e-07,0.0000000000000000e+00,6.7149829843190539e-02
2.0230000000000000e+03,0.0000000000000000e+00,-7.2613654485163704e-06,0.0000000000000000e+00,2.4751906195793887e-06,0.0000000000000000e+00,8.7550721007218238e-02
2.0240000000000000e+03,0.0000000000000000e+00,-9.9680595674823707e-06,0.0000000000000000e+00,3.7743400560477100e-06,0.0000000000000000e+00,1.1581714456939354e-01
2.0250000000000000e+03,0.0000000000000000e+00,-5.0649037558016377e-06,0.0000000000000000e+00,2.8926306415213917e-06,0.0000000000000000e+00,1.3244454649052328e-01
2.0260000000000000e+03,0.0000000000000000e+00,3.2505414788394634e-06,0.0000000000000000e+00,2.7116312211238422e-07,0.0000000000000000e+00,1.2876525079583412e-01
2.0270000000000000e+03,0.0000000000000000e+00,8.6695969041666204e-06,0.0000000000000000e+00,-2.6355266620165624e-06,0.0000000000000000e+00,1.1351283627918501e-01
2.0280000000000000e+03,0.0000000000000000e+00,7.7837950956451355e-06,0.0000000000000000e+00,-4.1213808442296658e-06,0.0000000000000000e+00,1.0068456039485411e-01
2.0290000000000000e+03,0.0000000000000000e+00,1.9255124406172874e-06,0.0000000000000000e+00,-3.1674907002752644e-06,0.0000000000000000e+00,9.5102051557287071e-02
2.0300000000000000e+03,0.0000000000000000e+00,-4.7197799496610509e-06,0.0000000000000000e+00,-1.4784551557270743e-07,0.0000000000000000e+00,9.1805088253607003e-02
2.0310000000000000e+03,0.0000000000000000e+00,-8.1900954184307788e-06,0.0000000000000000e+00,3.1702646734214188e-06,0.0000000000000000e+00,8.6693610053307307e-02
2.0320000000000000e+03,0.0000000000000000e+00,-6.6592752350146664e-06,0.0000000000000000e+00,4.5948066860517422e-06,0.0000000000000000e+00,8.3211242993507378e-02
2.0330000000000000e+03,0.0000000000000000e+00,-9.1062948530984881e-07,0.0000000000000000e+00,3.0338678676968217e-06,0.0000000000000000e+00,8.7145388331598267e-02
2.0340000000000000e+03,0.0000000000000000e+00,5.9328196709079564e-06,0.0000000000000000e+00,-5.3302522245659494e-07,0.0000000000000000e+00,9.7280040261119541e-02
2.0350000000000000e+03,0.0000000000000000e+00,9.5157472569056143e-06,0.0000000000000000e+00,-3.6132650843204742e-06,0.0000000000000000e+00,1.0417060235003617e-01
2.0360000000000000e+03,0.0000000000000000e+00,6.7124698773313673e-06,0.0000000000000000e+00,-4.0697502286958510e-06,0.0000000000000000e+00,9.8950967791127026e-02
2.0370000000000000e+03,0.0000000000000000e+00,-1.5214639972300104e-06,0.0000000000000000e+00,-1.8006008787137709e-06,0.0000000000000000e+00,8.2456707144255542e-02
2.0380000000000000e+03,0.0000000000000000e+00,-9.6306910201374421e-06,0.0000000000000000e+00,1.2693888850504339e-06,0.0000000000000000e+00,6.4987938045154403e-02
2.0390000000000000e+03,0.0000000000000000e+00,-1.1041564158548963e-05,0.0000000000000000e+00,2.8923073567407323e-06,0.0000000000000000e+00,5.7198571067111965e-02
2.0400000000000000e+03,0.0000000000000000e+00,-3.7596214162756005e-06,0.0000000000000000e+00,2.3129907339102520e-06,0.0000000000000000e+00,6.1207313222739500e-02
2.0410000000000000e+03,0.0000000000000000e+00,7.0483588298229448e-06,0.0000000000000000e+00,5.6563578949958623e-07,0.0000000000000000e+00,6.9922495321893610e-02
2.0420000000000000e+03,0.0000000000000000e+00,1.2690014325438709e-05,0.0000000000000000e+00,-8.1450084931908144e-07,0.0000000000000000e+00,7.4207523138368273e-02
2.0430000000000000e+03,0.0000000000000000e+00,8.2915557879514647e-06,0.0000000000000000e+00,-1.1997206256545973e-06,0.0000000000000000e+00,7.0575063799869608e-02
2.0440000000000000e+03,0.0000000000000000e+00,-2.7106039364751124e-06,0.0000000000000000e+00,-1.0317537849357580e-06,0.0000000000000000e+00,6.2645539080215501e-02
2.0450000000000000e+03,0.0000000000000000e+00,-1.1335782918307570e-05,0.0000000000000000e+00,-8.7337335540892589e-07,0.0000000000000000e+00,5.6207156901522989e-02
2.0460000000000000e+03,0.0000000000000000e+00,-1.0769988433244587e-05,0.0000000000000000e+00,-6.5036690774794912e-07,0.0000000000000000e+00,5.3614857817688322e-02
2.0470000000000000e+03,0.0000000000000000e+00,-2.0102419184605797e-06,0.0000000000000000e+00,4.6989847471567700e-08,0.0000000000000000e+00,5.2936951864354480e-02
2.0480000000000000e+03,0.0000000000000000e+00,7.5085826179538806e-06,0.0000000000000000e+00,1.1262089124442631e-06,0.0000000000000000e+00,5.1605125819792458e-02
2.0490000000000000e+03,0.0000000000000000e+00,1.0567799513462541e-05,0.0000000000000000e+00,1.7919471577411420e-06,0.0000000000000000e+00,4.9632380690176239e-02
2.0500000000000000e+03,0.0000000000000000e+00,5.7883379533276502e-06,0.0000000000000000e+00,1.3268489660479642e-06,0.0000000000000000e+00,4.8725513345448786e-02
2.0510000000000000e+03,0.0000000000000000e+00,-2.3267227820249311e-06,0.0000000000000000e+00,-5.1359525035145358e-08,0.0000000000000000e+00,4.9040466406685718e-02
2.0520000000000000e+03,0.0000000000000000e+00,-7.8435453811258493e-06,0.0000000000000000e+00,-1.3011827929079257e-06,0.0000000000000000e+00,4.8347289240892259e-02
2.0530000000000000e+03,0.0000000000000000e+00,-7.7229737375224020e-06,0.0000000000000000e+00,-1.5528776899534621e-06,0.0000000000000000e+00,4.5278569640357029e-02
2.0540000000000000e+03,0.0000000000000000e+00,-2.8740022804243984e-06,0.0000000000000000e+00,-8.7774402956361099e-07,0.0000000000000000e+00,4.2774026677646328e-02
2.0550000000000000e+03,0.0000000000000000e+00,3.4449548766967446e-06,0.0000000000000000e+00,-1.8553039635094008e-08,0.0000000000000000e+00,4.6690109131442795e-02
2.0560000000000000e+03,0.0000000000000000e+00,7.6051842475231248e-06,0.0000000000000000e+00,4.9850390057204353e-07,0.0000000000000000e+00,5.9789597832376577e-02
2.0570000000000000e+03,0.0000000000000000e+00,7.0317121249066567e-06,0.0000000000000000e+00,7.7814975617277172e-07,0.0000000000000000e+00,7.7296190967468134e-02
2.0580000000000000e+03,0.0000000000000000e+00,1.5374445709650278e-06,0.0000000000000000e+00,1.0763561270872687e-06,0.0000000000000000e+00,8.9705380247664765e-02
2.0590000000000000e+03,0.0000000000000000e+00,-5.7424794714123130e-06,0.0000000000000000e+00,1.1630838250164665e-06,0.0000000000000000e+00,9.1205617390315977e-02
2.0600000000000000e+03,0.0000000000000000e+00,-9.4972583572284559e-06,0.0000000000000000e+00,4.6890001351921724e-07,0.0000000000000000e+00,8.5461285604309156e-02
2.0610000000000000e+03,0.0000000000000000e+00,-6.0743386359355260e-06,0.0000000000000000e+00,-1.0558314124318639e-06,0.0000000000000000e+00,8.2308361279130604e-02
2.0620000000000000e+03,0.0000000000000000e+00,2.7050015782461880e-06,0.0000000000000000e+00,-2.4403894904158218e-06,0.0000000000000000e+00,8.8083946212180991e-02
2.0630000000000000e+03,0.0000000000000000e+00,9.9503521609484632e-06,0.0000000000000000e+00,-2.3553159463493670e-06,0.0000000000000000e+00,9.9325153097075902e-02
2.0640000000000000e+03,0.0000000000000000e+00,9.2353186580530311e-06,0.0000000000000000e+00,-4.3455158262546173e-07,0.0000000000000000e+00,1.0641868027345795e-01
2.0650000000000000e+03,0.0000000000000000e+00,6.8484718506798197e-07,0.0000000000000000e+00,2.1096579617644995e-06,0.0000000000000000e+00,1.0333697532369764e-01
2.0660000000000000e+03,0.0000000000000000e+00,-8.5238139981004147e-06,0.0000000000000000e+00,3.3449686206127824e-06,0.0000000000000000e+00,9.3221417715909166e-02
2.0670000000000000e+03,0.0000000000000000e+00,-1.0419298176622333e-05,0.0000000000000000e+00,2.2434619374818564e-06,0.0000000000000000e+00,8.4444441525553415e-02
2.0680000000000000e+03,0.0000000000000000e+00,-3.5499690079533112e-06,0.0000000000000000e+00,-4.2335749572568078e-07,0.0000000000000000e+00,8.2266434868967550e-02
2.0690000000000000e+03,0.0000000000000000e+00,5.7766789552162984e-06,0.0000000000000000e+00,-2.7170961503708454e-06,0.0000000000000000e+00,8.5203818658475691e-02
2.0700000000000000e+03,0.0000000000000000e+00,9.5320961380886055e-06,0.0000000000000000e+00,-3.0699180170464657e-06,0.0000000000000000e+00,8.8648972696304812e-02
2.0710000000000000e+03,0.0000000000000000e+00,5.2496339138127071e-06,0.0000000000000000e+00,-1.3862631345270331e-06,0.0000000000000000e+00,8.9856916195887676e-02
2.0720000000000000e+03,0.0000000000000000e+00,-2.4419743336001915e-06,0.0000000000000000e+00,1.0736620355822600e-06,0.0000000000000000e+00,8.8437018633812980e-02
2.0730000000000000e+03,0.0000000000000000e+00,-6.8910938819214500e-06,0.0000000000000000e+00,2.7066489434909266e-06,0.0000000000000000e+00,8.3768496775414272e-02
2.0740000000000000e+03,0.0000000000000000e+00,-5.4576083978292418e-06,0.0000000000000000e+00,2.5882020169951910e-06,0.0000000000000000e+00,7.4802918670185195e-02
2.0750000000000000e+03,0.0000000000000000e+00,-7.3717616657348530e-07,0.0000000000000000e+00,8.9684206883390739e-07,0.0000000000000000e+00,6.3194392748069136e-02
2.0760000000000000e+03,0.0000000000000000e+00,3.1064890479469058e-06,0.0000000000000000e+00,-1.2960779018098676e-06,0.0000000000000000e+00,5.4559173647864237e-02
2.0770000000000000e+03,0.0000000000000000e+00,4.1742018853953312e-06,0.0000000000000000e+00,-2.6325841404137198e-06,0.0000000000000000e+00,5.4200107225092074e-02
2.0780000000000000e+03,0.0000000000000000e+00,3.1333693437994668e-06,0.0000000000000000e+00,-2.2306807666027533e-06,0.0000000000000000e+00,6.1260683004771534e-02
2.0790000000000000e+03,0.0000000000000000e+00,1.0566819901461687e-06,0.0000000000000000e+00,-2.9757487365377675e-07,0.0000000000000000e+00,6.8509843520382224e-02
2.0800000000000000e+03,0.0000000000000000e+00,-1.6785418872911109e-06,0.0000000000000000e+00,1.8472735818709623e-06,0.0000000000000000e+00,6.8865719988495083e-02
2.0810000000000000e+03,0.0000000000000000e+00,-4.2976603769694409e-06,0.0000000000000000e+00,2.5903602191437949e-06,0.0000000000000000e+00,6.1860355294135666e-02
2.0820000000000000e+03,0.0000000000000000e+00,-4.7789011666731535e-06,0.0000000000000000e+00,1.2715951010121890e-06,0.0000000000000000e+00,5.3423289764665011e-02
2.0830000000000000e+03,0.0000000000000000e+00,-1.5155385734552421e-06,0.0000000000000000e+00,-1.1395453487144238e-06,0.0000000000000000e+00,4.9969528134976696e-02
2.0840000000000000e+03,0.0000000000000000e+00,3.9959323396493260e-06,0.0000000000000000e+00,-2.6875659086239464e-06,0.0000000000000000e+00,5.3254257711291983e-02
2.0850000000000000e+03,0.0000000000000000e+00,7.2314336778257487e-06,0.0000000000000000e+00,-2.0296450944541455e-06,0.0000000000000000e+00,6.0181967566811906e-02
2.0860000000000000e+03,0.0000000000000000e+00,4.6108764897663801e-06,0.0000000000000000e+00,3.6047649434938256e-07,0.0000000000000000e+00,6.6111973526477061e-02
2.0870000000000000e+03,0.0000000000000000e+00,-2.3841842633855348e-06,0.0000000000000000e+00,2.5236098781044077e-06,0.0000000000000000e+00,6.8042616697807243e-02
2.0880000000000000e+03,0.0000000000000000e+00,-7.7906495071132488e-06,0.0000000000000000e+00,2.6671410528749538e-06,0.0000000000000000e+00,6.5927192742802621e-02
2.0890000000000000e+03,0.0000000000000000e+00,-6.6200383172608177e-06,0.0000000000000000e+00,6.8556910162409375e-07,0.0000000000000000e+00,6.2222661354150145e-02
2.0900000000000000e+03,0.0000000000000000e+00,1.5354475794240227e-07,0.0000000000000000e+00,-1.7950054830715661e-06,0.0000000000000000e+00,6.0055084532181884e-02
2.0910000000000000e+03,0.0000000000000000e+00,6.3931799973904036e-06,0.0000000000000000e+00,-2.8285253784961424e-06,0.0000000000000000e+00,6.0922449058340294e-02
2.0920000000000000e+03,0.0000000000000000e+00,6.7483349514208107e-06,0.0000000000000000e+00,-1.7119606595763593e-06,0.0000000000000000e+00,6.3819088828283979e-02
2.0930000000000000e+03,0.0000000000000000e+00,1.6427817268550793e-06,0.0000000000000000e+00,6.0721374112979463e-07,0.0000000000000000e+00,6.6706799951979631e-02
2.0940000000000000e+03,0.0000000000000000e+00,-3.7159478057444022e-06,0.0000000000000000e+00,2.4337982003220124e-06,0.0000000000000000e+00,6.8502640769494971e-02
2.0950000000000000e+03,0.0000000000000000e+00,-4.8706578204997237e-06,0.0000000000000000e+00,2.6012696715104388e-06,0.0000000000000000e+00,6.9147688234666230e-02
2.0960000000000000e+03,0.0000000000000000e+00,-2.1225391810361812e-06,0.0000000000000000e+00,1.1198350411302953e-06,0.0000000000000000e+00,6.8423601740525669e-02
2.0970000000000000e+03,0.0000000000000000e+00,8.7774959574935924e-07,0.0000000000000000e+00,-1.0421765747637252e-06,0.0000000000000000e+00,6.6394184551697016e-02
2.0980000000000000e+03,0.0000000000000000e+00,1.6352944403370437e-06,0.0000000000000000e+00,-2.6165696235358929e-06,0.0000000000000000e+00,6.5468046944764074e-02
2.0990000000000000e+03,0.0000000000000000e+00,1.0214666292613324e-06,0.0000000000000000e+00,-2.6755048752741719e-06,0.0000000000000000e+00,7.0027860001772607e-02
2.1000000000000000e+03,0.0000000000000000e+00,1.0988057369805728e-06,0.0000000000000000e+00,-1.0871116135733126e-06,0.0000000000000000e+00,8.1701535788822680e-02
2.1010000000000000e+03,0.0000000000000000e+00,1.8714647162994536e-06,0.0000000000000000e+00,1.3060201485079471e-06,0.0000000000000000e+00,9.5361939185832301e-02
2.1020000000000000e+03,0.0000000000000000e+00,1.2818927168163034e-06,0.0000000000000000e+00,3.0064266652077626e-06,0.0000000000000000e+00,1.0246645135370690e-01
2.1030000000000000e+03,0.0000000000000000e+00,-1.6002501284557940e-06,0.0000000000000000e+00,2.7574373657318834e-06,0.0000000000000000e+00,9.9819054711054206e-02
2.1040000000000000e+03,0.0000000000000000e+00,-4.4764147737346344e-06,0.0000000000000000e+00,5.4046261985215864e-07,0.0000000000000000e+00,9.3567666827391927e-02
2.1050000000000000e+03,0.0000000000000000e+00,-3.8954460410572879e-06,0.0000000000000000e+00,-2.1874045431951336e-06,0.0000000000000000e+00,9.2692031612066350e-02
2.1060000000000000e+03,0.0000000000000000e+00,6.0790728851106665e-07,0.0000000000000000e+00,-3.4484886266494766e-06,0.0000000000000000e+00,9.9307712690454825e-02
2.1070000000000000e+03,0.0000000000000000e+00,5.2820677328651256e-06,0.0000000000000000e+00,-2.2712020078725860e-06,0.0000000000000000e+00,1.0754451595225498e-01
2.1080000000000000e+03,0.0000000000000000e+00,5.6833192229930402e-06,0.0000000000000000e+00,4.9322621829896422e-07,0.0000000000000000e+00,1.1170317162538063e-01
2.1090000000000000e+03,0.0000000000000000e+00,1.2733583891704682e-06,0.0000000000000000e+00,2.8280864232043362e-06,0.0000000000000000e+00,1.1236987014196000e-01
2.1100000000000000e+03,0.0000000000000000e+00,-3.9848288695049883e-06,0.0000000000000000e+00,3.1446133629016008e-06,0.0000000000000000e+00,1.1277083170523058e-01
2.1110000000000000e+03,0.0000000000000000e+00,-5.6576518642453549e-06,0.0000000000000000e+00,1.4394563361256651e-06,0.0000000000000000e+00,1.1185409056066858e-01
2.1120000000000000e+03,0.0000000000000000e+00,-3.0189250672071017e-06,0.0000000000000000e+00,-9.0518990305960437e-07,0.0000000000000000e+00,1.0511620462756525e-01
