t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
1.4200000000000000e+02,1.4441542697550255e-70,1.5428265909070774e-153,6.7113705339213743e-04
1.4300000000000000e+02,2.5765076186257840e-69,2.0299158761217264e-153,9.2992616782834093e-04
1.4400000000000000e+02,4.4434904145388814e-68,3.0815724911670446e-152,1.3980841300726013e-03
1.4500000000000000e+02,7.4101423375705535e-67,4.5766955679513573e-151,1.3377188269746724e-03
1.4600000000000000e+02,1.1952796452708898e-65,2.0600629705736756e-150,1.4758772332042847e-03
1.4700000000000000e+02,1.8654392564180354e-64,2.6997556031664670e-150,1.7292892640124364e-03
1.4800000000000000e+02,2.8176438484154365e-63,3.2982454814458542e-149,1.3844497038454600e-03
1.4900000000000000e+02,4.1200850595145717e-62,4.6754502162314889e-148,1.4163706195609413e-03
1.5000000000000000e+02,5.8339145715215338e-61,2.1606525425631100e-147,1.5293884657516172e-03
1.5100000000000000e+02,8.0013545737617745e-60,3.2110321124383927e-147,9.3055860170087820e-04
1.5200000000000000e+02,1.0632354518260167e-58,2.0071171750560894e-146,9.7427862238778299e-04
1.5300000000000000e+02,1.3692034746794313e-57,3.3681031389999964e-145,1.2467358535492117e-03
1.5400000000000000e+02,1.7091751131350552e-56,2.0190202615028523e-144,8.2248885030848597e-04
1.5500000000000000e+02,2.0686638180726987e-55,4.7748352989043663e-144,1.0147424216957106e-03
1.5600000000000000e+02,2.4281764929527982e-54,7.7271615469390638e-144,1.4590055236524530e-03
1.5700000000000000e+02,2.7647586364472886e-53,1.9137318870793780e-142,1.2333917058850012e-03
1.5800000000000000e+02,3.0543447217624688e-52,2.0286322091543241e-141,1.3975471707985882e-03
1.5900000000000000e+02,3.2745947169708583e-51,8.7208924439609739e-141,1.8335865499485965e-03
1.6000000000000000e+02,3.4077539839632297e-50,1.2332204519309162e-140,1.6362704421213857e-03
1.6100000000000000e+02,3.4430260504544575e-49,1.2814993428916314e-139,1.6871989524312862e-03
1.6200000000000000e+02,3.3780167381194658e-48,2.2647029355996164e-138,2.1886903006273282e-03
1.6300000000000000e+02,3.2189821459568629e-47,1.2659914391334118e-137,1.9607616919649646e-03
