t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
7.0400000000000000e+02,2.7158575806487023e-04,2.6126609213345312e-04,1.1750398286016111e-02
7.0500000000000000e+02,3.0888800254513213e-04,3.5074873107636525e-04,1.1293586980289540e-02
7.0600000000000000e+02,3.1554138896132178e-04,6.3008453572525273e-04,1.1069433502610231e-02
7.0700000000000000e+02,2.8791812587903025e-04,1.0359569247397481e-03,1.0958994686492991e-02
7.0800000000000000e+02,2.3472353701641153e-04,1.4560253986156879e-03,1.0482592914095860e-02
7.0900000000000000e+02,1.7378020381248550e-04,1.7635610671015690e-03,1.0746055653788026e-02
7.1000000000000000e+02,1.2468677580233393e-04,1.8594860032016916e-03,1.0981974331425323e-02
7.1100000000000000e+02,1.0123416329753438e-04,1.7077542359700724e-03,1.0951545586543762e-02
7.1200000000000000e+02,1.0684432576788750e-04,1.3516050217959176e-03,1.1843477127252557e-02
7.1300000000000000e+02,1.3420220422874146e-04,9.0422283615965615e-04,1.2541056670934095e-02
7.1400000000000000e+02,1.6879840566565586e-04,5.1579654713034646e-04,1.2447517382270373e-02
7.1500000000000000e+02,1.9510622297745105e-04,3.2700348108329351e-04,1.2614458115327099e-02
7.1600000000000000e+02,2.0278505790504938e-04,4.2376439936118874e-04,1.2223421035218665e-02
7.1700000000000000e+02,1.8982626599048960e-04,8.0801863266926428e-04,1.1454182516865164e-02
7.1800000000000000e+02,1.6151626620760661e-04,1.3942406601976352e-03,1.1321434611649370e-02
7.1900000000000000e+02,1.2708900147341369e-04,2.0331376540726567e-03,1.0586141583164097e-02
7.2000000000000000e+02,9.6665612553351857e-05,2.5552087681010157e-03,9.6764026397449816e-03
7.2100000000000000e+02,7.9011048783494137e-05,2.8205247214156126e-03,9.6338101173314133e-03
7.2200000000000000e+02,7.9074293485338661e-05,2.7592592090266732e-03,9.4150237841776879e-03
7.2300000000000000e+02,9.5551185607664838e-05,2.3906943427130772e-03,9.2302116978876612e-03
7.2400000000000000e+02,1.2063379696140573e-04,1.8154705643732866e-03,9.5508172381803275e-03
7.2500000000000000e+02,1.4325421407082231e-04,1.1843446274720606e-03,9.6668823736790720e-03
7.2600000000000000e+02,1.5405589387884153e-04,6.5384273449331520e-04,9.4359788681960249e-03
7.2700000000000000e+02,1.4887645269317232e-04,3.4270092290611317e-04,9.4398361526962359e-03
7.2800000000000000e+02,1.2930227115876285e-04,3.0192774370342871e-04,9.8007207575628516e-03
7.2900000000000000e+02,1.0122778973690907e-04,5.0632060554285923e-04,9.6164183479189886e-03
7.3000000000000000e+02,7.2646779379472928e-05,8.6818941281406549e-04,9.4749220684565340e-03
7.3100000000000000e+02,5.1007890899063860e-05,1.2673022722248506e-03,9.9181837707156290e-03
7.3200000000000000e+02,4.0610695098600646e-05,1.5867746007379815e-03,9.6382024687526480e-03
7.3300000000000000e+02,4.1381573990247838e-05,1.7439048174619724e-03,9.8148923163959550e-03
7.3400000000000000e+02,4.9882207706864337e-05,1.7076890927045475e-03,1.0755329877625334e-02
7.3500000000000000e+02,6.1561890987622985e-05,1.4997018860553185e-03,1.0589437174613617e-02
7.3600000000000000e+02,7.2437602471810340e-05,1.1803994588950612e-03,1.0959175271781694e-02
7.3700000000000000e+02,7.9607140271726823e-05,8.2694750068403348e-04,1.2048419664305084e-02
7.3800000000000000e+02,8.1374951268215780e-05,5.1028177774309911e-04,1.2083386551850315e-02
7.3900000000000000e+02,7.7517316287857406e-05,2.7810363925535072e-04,1.2699911199472808e-02
7.4000000000000000e+02,6.9272943081010919e-05,1.4759233952696792e-04,1.3779247173335469e-02
7.4100000000000000e+02,5.8758435711733412e-05,1.0801649786552155e-04,1.3612303069186605e-02
7.4200000000000000e+02,4.8296964101901984e-05,1.3041782735013295e-04,1.3593240000845302e-02
7.4300000000000000e+02,4.0062410390207803e-05,1.7998758110507950e-04,1.3952132139407743e-02
7.4400000000000000e+02,3.5645097194734284e-05,2.2688938917749305e-04,1.3270163409241777e-02
7.4500000000000000e+02,3.5231696940138537e-05,2.5272589046246795e-04,1.2755225910455772e-02
7.4600000000000000e+02,3.7161556631029144e-05,2.5186120431290045e-04,1.2801477594644724e-02
7.4700000000000000e+02,3.8854647181111705e-05,2.2861614211332088e-04,1.1793951828970074e-02
7.4800000000000000e+02,3.8708998537787499e-05,1.9239976776851475e-04,1.0970670291448782e-02
7.4900000000000000e+02,3.7263812903931213e-05,1.5295184676016610e-04,1.0842522038938276e-02
7.5000000000000000e+02,3.6534446542935711e-05,1.1722335379421102e-04,9.8669525236974465e-03
7.5100000000000000e+02,3.8265671671122760e-05,8.8415973300722962e-05,9.7326754966926849e-03
7.5200000000000000e+02,4.2755651715002893e-05,6.6774210263378413e-05,1.0587290709055166e-02
7.5300000000000000e+02,4.9039921840804641e-05,5.1189151561365896e-05,1.0260246954527720e-02
7.5400000000000000e+02,5.5795954854507234e-05,4.0633720444431592e-05,9.9642603015927377e-03
7.5500000000000000e+02,6.1859734216817246e-05,3.4803956132058041e-05,9.6928031188213779e-03
7.5600000000000000e+02,6.6013978504031985e-05,3.3865108443787948e-05,8.5452046993659877e-03
7.5700000000000000e+02,6.6748408905904584e-05,3.7657028825915818e-05,8.6995150580378364e-03
7.5800000000000000e+02,6.2835501468673597e-05,4.4936877203937694e-05,9.8360263278959442e-03
7.5900000000000000e+02,5.4579660011529724e-05,5.3179566836490764e-05,1.0552453557412730e-02
7.6000000000000000e+02,4.4542573064609087e-05,5.9175065557064451e-05,1.1764429631254568e-02
7.6100000000000000e+02,3.6702433957022926e-05,6.0282193941350701e-05,1.2220106881976096e-02
7.6200000000000000e+02,3.4335532584455720e-05,5.5866687898786853e-05,1.1586375512293698e-02
7.6300000000000000e+02,3.8062986699947315e-05,4.8289266976566158e-05,1.2276722175142496e-02
7.6400000000000000e+02,4.5432937262827315e-05,4.2883329747179969e-05,1.3999518287071815e-02
7.6500000000000000e+02,5.2359974129892030e-05,4.6664457178636175e-05,1.5482297650261614e-02
7.6600000000000000e+02,5.5564246583788854e-05,6.5965458757492982e-05,1.6213339849217637e-02
7.6700000000000000e+02,5.4451567521876340e-05,1.0365640636302392e-04,1.5586067134318007e-02
7.6800000000000000e+02,5.1128528071628094e-05,1.5692864061673189e-04,1.5263124754466940e-02
7.6900000000000000e+02,4.8625619856094915e-05,2.1664896936090755e-04,1.8091328718301630e-02
7.7000000000000000e+02,4.8931109675556278e-05,2.6894257673863411e-04,2.4013024863722428e-02
7.7100000000000000e+02,5.2443160740446797e-05,2.9897307674890596e-04,2.9095632949565575e-02
7.7200000000000000e+02,5.8742585882744637e-05,2.9603409990585164e-04,2.9892331717729363e-02
7.7300000000000000e+02,6.7220434990190850e-05,2.5834951783383940e-04,2.7163938124656697e-02
7.7400000000000000e+02,7.6760203340096148e-05,1.9572640304003287e-04,2.4690694442496452e-02
7.7500000000000000e+02,8.5290083690885444e-05,1.2862704627566142e-04,2.6983938710059888e-02
7.7600000000000000e+02,9.0284742086856569e-05,8.3292812336656222e-05,3.3806730708427019e-02
7.7700000000000000e+02,9.0007738360951191e-05,8.3955672575660860e-05,3.8696191869951248e-02
7.7800000000000000e+02,8.4392015443708284e-05,1.4441740731019415e-04,3.8092827746680664e-02
7.7900000000000000e+02,7.5018821025779595e-05,2.6185994122075794e-04,3.4898261407115092e-02
7.8000000000000000e+02,6.4583511747151208e-05,4.1536327271864869e-04,3.3611206783543082e-02
7.8100000000000000e+02,5.6324616548383736e-05,5.7026802284142815e-04,3.7936161401082330e-02
7.8200000000000000e+02,5.3468588456569582e-05,6.8759871711682630e-04,4.6219834997155804e-02
7.8300000000000000e+02,5.8601808018075792e-05,7.3588993127133087e-04,5.0554464044038225e-02
7.8400000000000000e+02,7.2949823171863324e-05,7.0162119591079153e-04,4.7568757875069444e-02
7.8500000000000000e+02,9.5524767534510370e-05,5.9457511976291320e-04,4.0944148684436368e-02
7.8600000000000000e+02,1.2234997942374770e-04,4.4588996277966669e-04,3.4639055576326794e-02
7.8700000000000000e+02,1.4662141290363310e-04,2.9898262424091291e-04,3.2387079337340564e-02
7.8800000000000000e+02,1.6072601881445136e-04,1.9605701438573595e-04,3.4628443300752043e-02
7.8900000000000000e+02,1.5966676233199569e-04,1.6463760368661963e-04,3.6353291974515790e-02
7.9000000000000000e+02,1.4373631973473800e-04,2.0876760857537854e-04,3.4268905564481381e-02
7.9100000000000000e+02,1.1836618872041940e-04,3.0802127651720400e-04,2.9198775791236961e-02
7.9200000000000000e+02,9.1277646610667503e-05,4.2478333856010668e-04,2.2825478701542817e-02
7.9300000000000000e+02,6.9134926385014631e-05,5.1731348074336768e-04,1.8275768009419151e-02
7.9400000000000000e+02,5.5715043078358336e-05,5.5402568351329499e-04,1.7984290689994881e-02
7.9500000000000000e+02,5.1740598389946354e-05,5.2395872671457343e-04,1.8978820733221002e-02
7.9600000000000000e+02,5.5343309306306772e-05,4.3978198621983148e-04,1.8132713257818709e-02
7.9700000000000000e+02,6.2692602852641561e-05,3.3238303349570345e-04,1.6242548509440249e-02
7.9800000000000000e+02,6.9248528183770197e-05,2.3913594288868829e-04,1.3836511129849578e-02
7.9900000000000000e+02,7.1738713693725249e-05,1.9022822190683437e-04,1.2372179484334316e-02
8.0000000000000000e+02,6.9757524537265609e-05,1.9808184003758560e-04,1.2469641436723100e-02
8.0100000000000000e+02,6.5660189586639998e-05,2.5368803488907141e-04,1.1912044189595539e-02
8.0200000000000000e+02,6.2738894610437550e-05,3.3103678325164512e-04,1.2013555981318496e-02
8.0300000000000000e+02,6.3050467127712408e-05,3.9775589938356021e-04,1.4819979526265264e-02
8.0400000000000000e+02,6.6283728772168767e-05,4.2775243325629108e-04,1.8431607344628863e-02
8.0500000000000000e+02,7.0097608648445395e-05,4.1096560807763935e-04,2.0569287127715212e-02
8.0600000000000000e+02,7.1635550251463278e-05,3.5655834098857308e-04,1.9790104988353676e-02
8.0700000000000000e+02,6.9579220979163969e-05,2.8850678831898654e-04,1.7074442050050261e-02
8.0800000000000000e+02,6.5596076082880339e-05,2.3554354256778834e-04,1.6662188547680132e-02
8.0900000000000000e+02,6.3811369638501857e-05,2.1957681059288679e-04,2.0537864669830409e-02
8.1000000000000000e+02,6.8105359720911193e-05,2.4719566339443061e-04,2.4942570586920131e-02
8.1100000000000000e+02,7.9100527265089267e-05,3.0751820548481829e-04,2.5303363529909868e-02
8.1200000000000000e+02,9.3335414914641476e-05,3.7702581065615084e-04,2.1131228610344634e-02
8.1300000000000000e+02,1.0522032205915570e-04,4.2922523489334694e-04,1.5249262341474898e-02
8.1400000000000000e+02,1.0999496859476580e-04,4.4511409416846429e-04,1.1569442461944017e-02
8.1500000000000000e+02,1.0569877061724572e-04,4.2021829330494677e-04,1.1514532575861174e-02
8.1600000000000000e+02,9.3754868491182139e-05,3.6547220082895409e-04,1.2589476020050002e-02
8.1700000000000000e+02,7.8632401930425590e-05,3.0179297665523016e-04,1.2308065225044842e-02
8.1800000000000000e+02,6.6463436582174117e-05,2.5080504140132757e-04,1.1172926365879141e-02
8.1900000000000000e+02,6.2369675471735794e-05,2.2573731139295669e-04,1.0724814329357764e-02
8.2000000000000000e+02,6.7637264221787559e-05,2.2639581207368833e-04,1.0965609499617241e-02
8.2100000000000000e+02,7.8875113637194550e-05,2.4034071573141873e-04,1.1542042894253590e-02
8.2200000000000000e+02,8.9981627002765982e-05,2.4969173616043298e-04,1.2044158667720730e-02
8.2300000000000000e+02,9.5399039395154320e-05,2.4048565970372155e-04,1.2167023375570978e-02
8.2400000000000000e+02,9.2516304964611120e-05,2.1030130235463949e-04,1.3488672295715707e-02
8.2500000000000000e+02,8.2457230121352448e-05,1.7051757661371448e-04,1.6421616238468436e-02
8.2600000000000000e+02,6.9607164354142505e-05,1.4185949707344654e-04,1.8471325100766326e-02
8.2700000000000000e+02,6.0018213054429514e-05,1.4487384120556601e-04,1.8219887655115920e-02
8.2800000000000000e+02,5.8734905662601497e-05,1.8938477827026189e-04,1.6378704726391434e-02
8.2900000000000000e+02,6.7129093531648667e-05,2.6774000137311872e-04,1.4327453219004322e-02
8.3000000000000000e+02,8.2086754498532296e-05,3.5536488415586494e-04,1.4054789431481491e-02
8.3100000000000000e+02,9.7736562650703901e-05,4.1923826895058657e-04,1.5161073075655476e-02
8.3200000000000000e+02,1.0836797161235463e-04,4.3151463249884901e-04,1.4638765427853567e-02
8.3300000000000000e+02,1.1060367756220864e-04,3.8301882079292798e-04,1.3082585977138428e-02
8.3400000000000000e+02,1.0411689332617867e-04,2.9082097199302075e-04,1.1879390363060009e-02
8.3500000000000000e+02,9.1361405128882463e-05,1.9592446866734494e-04,1.0304612946032387e-02
8.3600000000000000e+02,7.6741393907594940e-05,1.5072111340849669e-04,1.0128263478027755e-02
8.3700000000000000e+02,6.5233911429391734e-05,1.9997680392153103e-04,1.0909161431249906e-02
8.3800000000000000e+02,6.0710445562554754e-05,3.6209806956739860e-04,1.0856689031027935e-02
8.3900000000000000e+02,6.4682515342442346e-05,6.1800498811360397e-04,1.2082552475282398e-02
8.4000000000000000e+02,7.6063358120987339e-05,9.1267750346579973e-04,1.3865211200640994e-02
8.4100000000000000e+02,9.1903497208524614e-05,1.1700337091347136e-03,1.4405458899303209e-02
8.4200000000000000e+02,1.0859031073301982e-04,1.3168238156522300e-03,1.4269843200811691e-02
8.4300000000000000e+02,1.2289740232509841e-04,1.3075736894660542e-03,1.2881147943278918e-02
8.4400000000000000e+02,1.3241965713449262e-04,1.1417438467433397e-03,1.1974057384767993e-02
8.4500000000000000e+02,1.3541883055274162e-04,8.6662231441915775e-04,1.3239264204103311e-02
8.4600000000000000e+02,1.3073199470481692e-04,5.6427608929089516e-04,1.4621846167316595e-02
8.4700000000000000e+02,1.1835974992570820e-04,3.2644896305319992e-04,1.4805936820426824e-02
8.4800000000000000e+02,1.0037447233365117e-04,2.2560897732317502e-04,1.3449970397668948e-02
8.4900000000000000e+02,8.0998563859226887e-05,2.9184079951089149e-04,1.1575218408501380e-02
8.5000000000000000e+02,6.5272480299526735e-05,5.0337845428000128e-04,1.0752272397695812e-02
8.5100000000000000e+02,5.7056326697118248e-05,7.9393338988547387e-04,1.0391510821161441e-02
8.5200000000000000e+02,5.7584899306821296e-05,1.0742305322635687e-03,1.0408733930570650e-02
8.5300000000000000e+02,6.5143102172116426e-05,1.2603564059599326e-03,1.0498367183032134e-02
8.5400000000000000e+02,7.5788260862707303e-05,1.2993476160214105e-03,1.0265754038440759e-02
8.5500000000000000e+02,8.4894937225805567e-05,1.1836531541496141e-03,1.0712315257251527e-02
8.5600000000000000e+02,8.8971143165920998e-05,9.5021144398270950e-04,1.0974564953069848e-02
8.5700000000000000e+02,8.6726127593636756e-05,6.6535690050970096e-04,1.0751528542313702e-02
8.5800000000000000e+02,7.8860520541272142e-05,4.0158809292312653e-04,1.1056613221755131e-02
8.5900000000000000e+02,6.7390415630014472e-05,2.1465090462024832e-04,1.1339312440985882e-02
8.6000000000000000e+02,5.5539980325003803e-05,1.2863099949530336e-04,1.2043943245737071e-02
8.6100000000000000e+02,4.7626648478884687e-05,1.3327088648166997e-04,1.3307165384743597e-02
8.6200000000000000e+02,4.7380297687148793e-05,1.9300900865044349e-04,1.3541838906339605e-02
8.6300000000000000e+02,5.4993248974067071e-05,2.6314231264586656e-04,1.2885069095100895e-02
8.6400000000000000e+02,6.5815716971965419e-05,3.0651372432821298e-04,1.2423461440798285e-02
8.6500000000000000e+02,7.2955131940392472e-05,3.0475913200957101e-04,1.1718163328591741e-02
8.6600000000000000e+02,7.2131645751442340e-05,2.6089921176443003e-04,1.0817275968151796e-02
8.6700000000000000e+02,6.4624703929816452e-05,1.9367486166987319e-04,1.0910875677332885e-02
8.6800000000000000e+02,5.6054812043457835e-05,1.2706046020922315e-04,1.1069316224405417e-02
8.6900000000000000e+02,5.2569264902558335e-05,7.9766067355458676e-05,1.0796603775651465e-02
8.7000000000000000e+02,5.7492573147033087e-05,5.8892211290493116e-05,1.1493253073021773e-02
8.7100000000000000e+02,7.0099603452815625e-05,5.9659889810999757e-05,1.1881914551319001e-02
8.7200000000000000e+02,8.6421246347868718e-05,7.0336961794584201e-05,1.1429944686580672e-02
8.7300000000000000e+02,1.0129497078399328e-04,7.9338477644526096e-05,1.1741737587788360e-02
8.7400000000000000e+02,1.1055252797480740e-04,8.0883880831281873e-05,1.2177615747165306e-02
8.7500000000000000e+02,1.1212281394255240e-04,7.6711717042058289e-05,1.3145846371637310e-02
8.7600000000000000e+02,1.0577075863654364e-04,7.3540591875647618e-05,1.5168652013916270e-02
8.7700000000000000e+02,9.2690321377192337e-05,7.8099785104015341e-05,1.5503627970351451e-02
8.7800000000000000e+02,7.6091249398222845e-05,9.2602490685614650e-05,1.3978857864113285e-02
8.7900000000000000e+02,6.1811560897404350e-05,1.1307123224141351e-04,1.2625905062979699e-02
8.8000000000000000e+02,5.6662520955800200e-05,1.3129449512880829e-04,1.1335347873582710e-02
8.8100000000000000e+02,6.4204870373836843e-05,1.3927815256083428e-04,1.0747650322532902e-02
8.8200000000000000e+02,8.1190223902306689e-05,1.3379787223547800e-04,1.0772518144962965e-02
8.8300000000000000e+02,9.8523353436004196e-05,1.1862041234007203e-04,9.8628400599556753e-03
8.8400000000000000e+02,1.0683090919457997e-04,1.0311153542825873e-04,9.1251584797624810e-03
8.8500000000000000e+02,1.0231617782384728e-04,9.7730686136718922e-05,8.8844942290137417e-03
8.8600000000000000e+02,8.8276493745285820e-05,1.0851069879785658e-04,8.4241357105432502e-03
8.8700000000000000e+02,7.1694233985255740e-05,1.3329081658208761e-04,8.5365308596739957e-03
8.8800000000000000e+02,5.8358830158882459e-05,1.6184334447020217e-04,8.4382058651530228e-03
8.8900000000000000e+02,5.0265980849423831e-05,1.8029555255998528e-04,8.4112416479920279e-03
8.9000000000000000e+02,4.6216861329484901e-05,1.7812699450958883e-04,9.3688906311766851e-03
8.9100000000000000e+02,4.4004901067072194e-05,1.5451991178314060e-04,1.0128315853070769e-02
8.9200000000000000e+02,4.2240976632238624e-05,1.2077280639163069e-04,1.1180266024982748e-02
8.9300000000000000e+02,4.0877108255743679e-05,9.7039269071764873e-05,1.1711496785987808e-02
8.9400000000000000e+02,4.0499861892191406e-05,1.0421119043265670e-04,1.0602891777894315e-02
8.9500000000000000e+02,4.1225729269861465e-05,1.5416279751968501e-04,1.0072710621761214e-02
8.9600000000000000e+02,4.2376337797497651e-05,2.4265473738642698e-04,9.7375467663023667e-03
8.9700000000000000e+02,4.3337087131372296e-05,3.4839223676915701e-04,9.4068437047036199e-03
8.9800000000000000e+02,4.4454615912794905e-05,4.3932341256416071e-04,1.0355147766337811e-02
8.9900000000000000e+02,4.6529422005724441e-05,4.8425258220167615e-04,1.0479941436873455e-02
9.0000000000000000e+02,4.9348546364329609e-05,4.6548265649548067e-04,1.0319944386024687e-02
9.0100000000000000e+02,5.1414385780034897e-05,3.8746940748046412e-04,1.1332398019632489e-02
9.0200000000000000e+02,5.1756998598055738e-05,2.7770420391591116e-04,1.1415301256016103e-02
9.0300000000000000e+02,5.1724611811174749e-05,1.7883014754881897e-04,1.1367735406132111e-02
9.0400000000000000e+02,5.4119061768444039e-05,1.3433347881366259e-04,1.1988963134255782e-02
9.0500000000000000e+02,6.0162549721912411e-05,1.7277731870629000e-04,1.2007592941506285e-02
9.0600000000000000e+02,6.7666848583363068e-05,2.9639349614697295e-04,1.3041281260616036e-02
9.0700000000000000e+02,7.2652713897069886e-05,4.7848466037803697e-04,1.4486458327588053e-02
9.0800000000000000e+02,7.2899667772129660e-05,6.7094445304997799e-04,1.3987492839420078e-02
9.0900000000000000e+02,6.9936395751356615e-05,8.1946390851890104e-04,1.3222598718022602e-02
9.1000000000000000e+02,6.7681586267405084e-05,8.8112793313546895e-04,1.2786779116320543e-02
9.1100000000000000e+02,6.9085218100965504e-05,8.3824228569922600e-04,1.1827204677802513e-02
9.1200000000000000e+02,7.3676091117056287e-05,7.0366836710601612e-04,1.1389597049066445e-02
9.1300000000000000e+02,7.7950639513514448e-05,5.1605732549080802e-04,1.1056278693056783e-02
9.1400000000000000e+02,7.8126031645976601e-05,3.2693343961017542e-04,1.0387723296976379e-02
9.1500000000000000e+02,7.2863393658364122e-05,1.8427056140648789e-04,1.0861357929720577e-02
9.1600000000000000e+02,6.3773674730919344e-05,1.1814331327885980e-04,1.1736684085058336e-02
9.1700000000000000e+02,5.3741043115199757e-05,1.3301140354600495e-04,1.1363819007560328e-02
9.1800000000000000e+02,4.5104469583443968e-05,2.0869061421006918e-04,1.0582266202840179e-02
9.1900000000000000e+02,3.9368183036448858e-05,3.0902762685802542e-04,9.7471351429056809e-03
9.2000000000000000e+02,3.7944606602281068e-05,3.9480532555863807e-04,8.7457102721548458e-03
9.2100000000000000e+02,4.2178897039760874e-05,4.3629087404170770e-04,8.5681675584113968e-03
9.2200000000000000e+02,5.2023669358127417e-05,4.2139204688678816e-04,8.6467266827090928e-03
9.2300000000000000e+02,6.4748565465026065e-05,3.5726917022036071e-04,8.5372995972208716e-03
9.2400000000000000e+02,7.5547533050470544e-05,2.6565768261560969e-04,8.8617482376928108e-03
9.2500000000000000e+02,8.0226460227254582e-05,1.7417983259251970e-04,9.2090903358957692e-03
9.2600000000000000e+02,7.7958650255767893e-05,1.0691883596008979e-04,9.7396925430697032e-03
9.2700000000000000e+02,7.1612769094420303e-05,7.7321227784849021e-05,1.0274062899456387e-02
9.2800000000000000e+02,6.5166093959821944e-05,8.5348807533581220e-05,1.0273520874263578e-02
9.2900000000000000e+02,6.0551184165493629e-05,1.1923172226150494e-04,1.0626356779331689e-02
9.3000000000000000e+02,5.7003124509900501e-05,1.6071757389228330e-04,1.1526273237298911e-02
9.3100000000000000e+02,5.3416680457116948e-05,1.9178100996577273e-04,1.2672024432196336e-02
9.3200000000000000e+02,5.0881085330102342e-05,2.0056002953634062e-04,1.3555597138024750e-02
9.3300000000000000e+02,5.2256938086886819e-05,1.8478750845155577e-04,1.3257008673882702e-02
9.3400000000000000e+02,5.8997746894380820e-05,1.5194493644639679e-04,1.2682829112321393e-02
9.3500000000000000e+02,6.8680450353434286e-05,1.1641896812610074e-04,1.2493926949484519e-02
9.3600000000000000e+02,7.6120159297588856e-05,9.4754335036575029e-05,1.2080264412651000e-02
9.3700000000000000e+02,7.7187468149575493e-05,1.0047796393243433e-04,1.2226054164976990e-02
9.3800000000000000e+02,7.1744584102982354e-05,1.3990824372051450e-04,1.2562695701423045e-02
9.3900000000000000e+02,6.3204209249670840e-05,2.0997837034153417e-04,1.2192509178964965e-02
9.4000000000000000e+02,5.5541365490103666e-05,2.9855203645171312e-04,1.2559077315097032e-02
9.4100000000000000e+02,5.0640006451303267e-05,3.8712709036660523e-04,1.2540384530581037e-02
9.4200000000000000e+02,4.8037917207611702e-05,4.5530056277197351e-04,1.1330937538614290e-02
9.4300000000000000e+02,4.6724895172629648e-05,4.8597400460782678e-04,1.1602081058914946e-02
9.4400000000000000e+02,4.6882896502218730e-05,4.7007087491916262e-04,1.2012077116997866e-02
9.4500000000000000e+02,4.9670816325712137e-05,4.0956994826363036e-04,1.1721412805610927e-02
9.4600000000000000e+02,5.5214176661620293e-05,3.1796108771940538e-04,1.2721935277502535e-02
9.4700000000000000e+02,6.1160645421418707e-05,2.1778770933701200e-04,1.2831508205822057e-02
9.4800000000000000e+02,6.4060790249161078e-05,1.3566498582151898e-04,1.1741133135258765e-02
9.4900000000000000e+02,6.2812387683829098e-05,9.5877131173900128e-05,1.1361752493137740e-02
9.5000000000000000e+02,6.0482766065142644e-05,1.1413239772850029e-04,1.0508226671200738e-02
9.5100000000000000e+02,6.1889085744150051e-05,1.9310690022428787e-04,9.8028215983029816e-03
9.5200000000000000e+02,6.8891779298228394e-05,3.2099947850532595e-04,1.0261942814904683e-02
9.5300000000000000e+02,7.8207874056024856e-05,4.7357951891289682e-04,1.0475187442610775e-02
9.5400000000000000e+02,8.4041727149456401e-05,6.1936008231040004e-04,1.0117082631831474e-02
9.5500000000000000e+02,8.2828496118696527e-05,7.2677466932569460e-04,9.8828246935410008e-03
9.5600000000000000e+02,7.5645255973491791e-05,7.7171207065814115e-04,9.9469928928654448e-03
9.5700000000000000e+02,6.6786715388897014e-05,7.4355926319727851e-04,9.7710011266191350e-03
9.5800000000000000e+02,6.0711078740348716e-05,6.4810230671923867e-04,9.4431784693130971e-03
9.5900000000000000e+02,6.0296976199900402e-05,5.0630079924420142e-04,9.4889365858781237e-03
9.6000000000000000e+02,6.7302841870979396e-05,3.4902728064669687e-04,9.3335458479703003e-03
9.6100000000000000e+02,8.3549517152336277e-05,2.0908949965836972e-04,9.4189450318199492e-03
9.6200000000000000e+02,1.1061892122386046e-04,1.1279564061207977e-04,1.0123977670258260e-02
9.6300000000000000e+02,1.4742467057045951e-04,7.3556019214769477e-05,1.0094449124451975e-02
9.6400000000000000e+02,1.8778861968154800e-04,8.9373472435525054e-05,9.6319822921181932e-03
9.6500000000000000e+02,2.2128062275328779e-04,1.4478146234781774e-04,9.3647092588570076e-03
9.6600000000000000e+02,2.3800712774834783e-04,2.1635579136349847e-04,8.9372876075371737e-03
9.6700000000000000e+02,2.3391891037269019e-04,2.7988832642685278e-04,9.3454084658983159e-03
9.6800000000000000e+02,2.1230326222308114e-04,3.1698261722436292e-04,1.0198826588718287e-02
9.6900000000000000e+02,1.8080122977618275e-04,3.1922216837995752e-04,1.0144305021442380e-02
9.7000000000000000e+02,1.4737736511227935e-04,2.8895963345212814e-04,1.0376894369395517e-02
9.7100000000000000e+02,1.1868024121304744e-04,2.3687286734718160e-04,1.0884925363077304e-02
9.7200000000000000e+02,1.0074997708080951e-04,1.7741685139760586e-04,1.0407866655159149e-02
9.7300000000000000e+02,9.9291256190573389e-05,1.2388490485050078e-04,1.0470445632510227e-02
9.7400000000000000e+02,1.1743193570304720e-04,8.4775821930458753e-05,1.1021448186031086e-02
9.7500000000000000e+02,1.5198715929768170e-04,6.2519879781049514e-05,1.0441033387552914e-02
9.7600000000000000e+02,1.9173468707382946e-04,5.4581610999650402e-05,1.0727908285641392e-02
9.7700000000000000e+02,2.2064755772002655e-04,5.5988720686882344e-05,1.1664902482679271e-02
9.7800000000000000e+02,2.2537981123556722e-04,6.1898741152870382e-05,1.1020638924139960e-02
9.7900000000000000e+02,2.0243950369079508e-04,6.9094223217264740e-05,1.1199066329955033e-02
9.8000000000000000e+02,1.6009939504303756e-04,7.6070408195485492e-05,1.1998707674935724e-02
9.8100000000000000e+02,1.1383986268318978e-04,8.2166116576111448e-05,1.1444899551990993e-02
9.8200000000000000e+02,7.8582035787104157e-05,8.6576132590688326e-05,1.2029383088900808e-02
9.8300000000000000e+02,6.2419892459548456e-05,8.7961019991553220e-05,1.2649691227106064e-02
9.8400000000000000e+02,6.4692513476693927e-05,8.4913859687294678e-05,1.1803944028310340e-02
9.8500000000000000e+02,7.8329876874467624e-05,7.7027023763890628e-05,1.2281175227132058e-02
9.8600000000000000e+02,9.4299421615498834e-05,6.5937796411444309e-05,1.2706053460660550e-02
9.8700000000000000e+02,1.0536753017241363e-04,5.5638906433970944e-05,1.1931008010755263e-02
9.8800000000000000e+02,1.0756355156291464e-04,5.1577631855438195e-05,1.1682749652278304e-02
9.8900000000000000e+02,9.9961744340245121e-05,5.8611514190397365e-05,1.0772871327826139e-02
9.9000000000000000e+02,8.4477465370745979e-05,7.8556055357176442e-05,9.8772499270458544e-03
9.9100000000000000e+02,6.5999856575300208e-05,1.0850023659630338e-04,1.0532868564603819e-02
9.9200000000000000e+02,5.1303350804365408e-05,1.4093750475003205e-04,1.0996576096118472e-02
9.9300000000000000e+02,4.5838001529200625e-05,1.6600233965805328e-04,1.0755512361757980e-02
9.9400000000000000e+02,5.0329368101925242e-05,1.7506461367019881e-04,1.0170989212714436e-02
